bait.Gene.name,prey.Gene.name,enrichment
ENSG00000197879,ENSG00000184009,2.121485
ENSG00000197879,ENSG00000176788,3.814897
ENSG00000197879,ENSG00000182872,2.729893
ENSG00000197879,ENSG00000115306,2.637449
ENSG00000197879,ENSG00000115306,3.862459
ENSG00000197879,ENSG00000162614,3.983429
ENSG00000197879,ENSG00000162614,6.683846
ENSG00000197879,ENSG00000162614,5.289411
ENSG00000197879,ENSG00000151239,3.570637
ENSG00000197879,ENSG00000177731,2.543008
ENSG00000197879,ENSG00000084623,2.303246
ENSG00000197879,ENSG00000087365,2.529028
ENSG00000197879,ENSG00000197694,2.768074
ENSG00000197879,BAT1;DDX39B,0.9630714
ENSG00000197879,ENSG00000130254,1.503146
ENSG00000197879,ENSG00000113758,2.484411
ENSG00000197879,ENSG00000203485,5.141432
ENSG00000197879,ENSG00000176058,2.877817
ENSG00000197879,C17orf85,1.241951
ENSG00000197879,ENSG00000128487,5.210234
ENSG00000197879,ENSG00000107863,3.937912
ENSG00000197879,KIAA1009,2.687315
ENSG00000197879,ENSG00000247596,3.492814
ENSG00000197879,ENSG00000278619,2.035932
ENSG00000197879,ENSG00000198826,2.416638
ENSG00000197879,ENSG00000177051,4.123915
ENSG00000197879,ENSG00000133030,3.386616
ENSG00000197879,ENSG00000161813,1.083414
ENSG00000197879,ENSG00000074054,1.922983
ENSG00000197879,HDGFRP2,2.36601
ENSG00000197879,ENSG00000162910,2.852323
ENSG00000197879,ENSG00000144824,2.531056
ENSG00000197879,C19orf21,2.77351
ENSG00000197879,ENSG00000060339,3.438641
ENSG00000197879,BAP18;C17orf49,2.917229
ENSG00000197879,ENSG00000164252,1.514349
ENSG00000197879,ENSG00000171992,4.727083
ENSG00000197879,ENSG00000196526,3.376865
ENSG00000197879,ENSG00000164830,6.934713
ENSG00000197879,ENSG00000147889,0.9358416
ENSG00000197879,ENSG00000152409,2.590355
ENSG00000197879,ENSG00000118496,6.428919
ENSG00000197879,ENSG00000081154,1.795648
ENSG00000197879,ENSG00000129116,3.040459
ENSG00000197879,ENSG00000084112,4.71242
ENSG00000197879,ENSG00000106789,5.438704
ENSG00000197879,ENSG00000164366,2.131989
ENSG00000197879,ENSG00000184863,1.747417
ENSG00000197879,ENSG00000213445,5.51832
ENSG00000197879,ENSG00000134453,1.899375
ENSG00000197879,ENSG00000116641,2.018572
ENSG00000197879,ENSG00000099917,3.611227
ENSG00000197879,C19orf43,3.255147
ENSG00000197879,C19orf52,1.406579
ENSG00000197879,ENSG00000100065,2.307252
ENSG00000197879,ENSG00000126653,3.284291
ENSG00000197879,ENSG00000177613,2.370057
ENSG00000197879,ENSG00000100106,2.060606
ENSG00000197879,ENSG00000110906,3.102565
ENSG00000197879,ENSG00000140553,5.345325
ENSG00000197879,ENSG00000196923,3.47915
ENSG00000197879,ENSG00000138594,3.370519
ENSG00000197879,ENSG00000050405,1.972772
ENSG00000197879,ENSG00000050405,5.111871
ENSG00000197879,ENSG00000213079,3.473049
ENSG00000197879,ENSG00000165410,6.697304
ENSG00000197879,ENSG00000185009,1.997286
ENSG00000197879,ENSG00000175221,1.337155
ENSG00000197879,ENSG00000197535,2.078784
ENSG00000197879,ENSG00000150779,4.145781
ENSG00000197879,ENSG00000099800,5.456347
ENSG00000197879,SQRDL,2.407593
ENSG00000278259,ENSG00000126822,3.462618
ENSG00000278259,ENSG00000165895,4.047021
ENSG00000278259,ENSG00000110880,3.179149
ENSG00000278259,ENSG00000071967,2.343046
ENSG00000278259,ENSG00000148175,2.964253
ENSG00000278259,ENSG00000179820,3.475588
ENSG00000278259,ENSG00000106554,2.034955
ENSG00000278259,ENSG00000039560,4.021762
ENSG00000278259,ENSG00000026508,2.791354
ENSG00000278259,ENSG00000177731,3.820584
ENSG00000278259,ERBB2IP,1.317562
ENSG00000278259,ENSG00000196586,5.475634
ENSG00000278259,ENSG00000064042,4.425326
ENSG00000278259,ENSG00000136153,1.731891
ENSG00000278259,ENSG00000148180,2.760848
ENSG00000278259,ENSG00000100014,3.019609
ENSG00000278259,KIAA1211,4.70537
ENSG00000278259,ENSG00000175203,4.348564
ENSG00000278259,ENSG00000119139,3.236609
ENSG00000278259,ENSG00000141298,2.869813
ENSG00000278259,ENSG00000187109,2.546057
ENSG00000278259,ENSG00000133026,2.141786
ENSG00000278259,ENSG00000158528,1.911691
ENSG00000278259,ENSG00000077157,2.490971
ENSG00000278259,ENSG00000241553,2.967323
ENSG00000278259,ENSG00000104067,3.246735
ENSG00000278259,ENSG00000139354,3.056165
ENSG00000278259,ENSG00000140022,5.647148
ENSG00000278259,ENSG00000146112,2.021183
ENSG00000278259,ENSG00000099204,4.103352
ENSG00000278259,ENSG00000073921,5.619351
ENSG00000278259,ENSG00000140416,2.97553
ENSG00000278259,ENSG00000170486,3.237249
ENSG00000278259,ENSG00000148396,2.496301
ENSG00000278259,ENSG00000197555,2.675186
ENSG00000278259,MYL12A;MYL12B,1.691393
ENSG00000278259,ENSG00000184009,3.371795
ENSG00000278259,ENSG00000197879,1.78912
ENSG00000278259,ENSG00000197879,4.160388
ENSG00000278259,ENSG00000011405,2.838501
ENSG00000278259,ENSG00000099204,3.143297
ENSG00000278259,ENSG00000058272,2.945942
ENSG00000278259,ENSG00000173898,3.238444
ENSG00000278259,ENSG00000130429,3.442498
ENSG00000278259,ENSG00000163466,2.930449
ENSG00000278259,ENSG00000111229,3.548788
ENSG00000278259,ENSG00000167657,3.265868
ENSG00000278259,ENSG00000130402,3.580213
ENSG00000278259,ENSG00000128641,2.775447
ENSG00000278259,ENSG00000105738,2.871076
ENSG00000278259,ENSG00000100284,3.176947
ENSG00000278259,ENSG00000071127,3.142735
ENSG00000278259,ENSG00000106078,3.196747
ENSG00000278259,ENSG00000130787,3.008543
ENSG00000278259,ENSG00000136068,3.538237
ENSG00000278259,ENSG00000137312,3.370548
ENSG00000278259,ENSG00000197321,3.361562
ENSG00000278259,ENSG00000196961,5.143229
ENSG00000278259,ENSG00000143549,1.82467
ENSG00000278259,ANXA2;ANXA2P2,2.340869
ENSG00000278259,ENSG00000198467,4.000177
ENSG00000278259,ENSG00000096384,1.571263
ENSG00000278259,ENSG00000122705,2.87946
ENSG00000278259,ENSG00000175416,4.642734
ENSG00000278259,ENSG00000072110,3.315628
ENSG00000278259,ENSG00000135678,3.777254
ENSG00000278259,ENSG00000196465,3.330323
ENSG00000278259,ENSG00000196924,3.795705
ENSG00000278259,ENSG00000213585,2.387501
ENSG00000278259,ENSG00000159131,1.990356
ENSG00000278259,ENSG00000172757,2.624077
ENSG00000278259,ENSG00000147065,2.839622
ENSG00000278259,ENSG00000136842,5.016747
ENSG00000278259,SSFA2,3.676112
ENSG00000278259,ENSG00000100345,1.479596
ENSG00000278259,ENSG00000186298,1.571434
ENSG00000278259,ENSG00000085832,4.766831
ENSG00000278259,ENSG00000165637,2.542364
ENSG00000278259,ENSG00000140575,1.891741
ENSG00000278259,ENSG00000198898,2.711372
ENSG00000278259,ENSG00000077549,3.45646
ENSG00000278259,ENSG00000116489,2.310064
ENSG00000278259,ENSG00000070371,3.424459
ENSG00000278259,ENSG00000092841,1.526173
ENSG00000278259,ENSG00000115091,3.591173
ENSG00000278259,ENSG00000138071,3.552142
ENSG00000278259,ENSG00000172531,2.94836
ENSG00000278259,ENSG00000172354,2.787503
ENSG00000278259,ENSG00000006125,5.049463
ENSG00000278259,ENSG00000127955,3.180503
ENSG00000278259,ENSG00000184009,2.360558
ENSG00000278259,ENSG00000167460,3.503901
ENSG00000278259,ENSG00000123416,1.763187
ENSG00000278259,ST5,4.274323
ENSG00000278259,ENSG00000176788,2.989407
ENSG00000278259,ENSG00000153071,6.432612
ENSG00000278259,ENSG00000141367,2.816319
ENSG00000278259,ENSG00000115306,2.848255
ENSG00000278259,ENSG00000115306,2.504097
ENSG00000278259,ENSG00000122786,4.552635
ENSG00000278259,ENSG00000124942,1.877844
ENSG00000278259,ENSG00000157107,4.2734
ENSG00000278259,ENSG00000162614,4.013338
ENSG00000278259,ENSG00000151239,3.58642
ENSG00000278259,ENSG00000157483,3.080688
ENSG00000278259,ENSG00000177731,3.764355
ENSG00000278259,ENSG00000073921,5.167253
ENSG00000278259,ENSG00000197694,2.678739
ENSG00000278259,ENSG00000046604,2.055674
ENSG00000278259,ENSG00000204843,2.703113
ENSG00000278259,ENSG00000085733,2.821921
ENSG00000278259,ENSG00000132589,3.27563
ENSG00000278259,ENSG00000096433,3.052725
ENSG00000278259,ENSG00000113282,4.408166
ENSG00000278259,ENSG00000113282,5.268982
ENSG00000278259,ENSG00000178209,1.683538
ENSG00000278259,ENSG00000065534,4.198517
ENSG00000278259,ENSG00000112062,3.648729
ENSG00000278259,ENSG00000113758,1.952045
ENSG00000278259,ENSG00000132305,3.419336
ENSG00000278259,ENSG00000203485,4.559091
ENSG00000278259,ENSG00000176058,4.506052
ENSG00000278259,ENSG00000128487,4.813735
ENSG00000278259,ENSG00000107863,5.054485
ENSG00000278259,PTRF,1.618969
ENSG00000278259,ENSG00000198826,2.872851
ENSG00000278259,ENSG00000177051,3.500791
ENSG00000278259,ENSG00000133030,3.822773
ENSG00000278259,ENSG00000243156,2.920496
ENSG00000278259,ENSG00000144824,3.293505
ENSG00000278259,ENSG00000169641,3.62324
ENSG00000278259,C19orf21,2.52559
ENSG00000278259,ENSG00000140983,2.870601
ENSG00000278259,ENSG00000171992,3.821103
ENSG00000278259,ENSG00000196526,3.022283
ENSG00000278259,ENSG00000013588,2.199101
ENSG00000278259,ENSG00000129116,2.045923
ENSG00000278259,ENSG00000196535,3.224033
ENSG00000278259,ENSG00000106789,2.970714
ENSG00000278259,ENSG00000161203,5.858103
ENSG00000278259,ENSG00000213445,3.164027
ENSG00000278259,ENSG00000278259,6.390686
ENSG00000278259,ENSG00000116641,4.459181
ENSG00000278259,ENSG00000108819,1.956456
ENSG00000278259,ENSG00000185340,2.922256
ENSG00000278259,ENSG00000136950,3.178397
ENSG00000278259,ENSG00000172725,3.523202
ENSG00000278259,ENSG00000100065,2.792886
ENSG00000278259,ENSG00000140553,3.480065
ENSG00000278259,ENSG00000101421,2.824558
ENSG00000278259,ENSG00000169604,2.180691
ENSG00000278259,ENSG00000181722,3.554321
ENSG00000278259,ENSG00000128833,3.354701
ENSG00000278259,ENSG00000158985,2.954911
ENSG00000278259,ENSG00000138756,5.090808
ENSG00000278259,ENSG00000138594,3.133497
ENSG00000278259,ENSG00000075218,3.341745
ENSG00000278259,ENSG00000131966,3.395718
ENSG00000278259,ENSG00000148700,2.681378
ENSG00000278259,ENSG00000050405,1.483718
ENSG00000278259,ENSG00000167306,2.375174
ENSG00000278259,ENSG00000165410,4.354298
ENSG00000278259,ENSG00000197535,4.155985
ENSG00000278259,ENSG00000093167,3.8042
ENSG00000170759,ENSG00000182606,6.848913
ENSG00000170759,ENSG00000126214,8.422051
ENSG00000170759,ENSG00000147162,3.588994
ENSG00000170759,ENSG00000170759,8.311296
ENSG00000170759,ENSG00000126214,10.33136
ENSG00000170759,ENSG00000126214,9.152839
ENSG00000170759,ENSG00000104892,3.804767
ENSG00000170759,ENSG00000188158,3.453299
ENSG00000170759,ENSG00000174996,8.210104
ENSG00000170759,ENSG00000157637,1.297944
ENSG00000170759,ENSG00000137171,10.50934
ENSG00000170759,ENSG00000137171,8.087224
ENSG00000079134,TARSL2,2.168529
ENSG00000079134,ENSG00000160710,2.818341
ENSG00000079134,ENSG00000183684,3.231929
ENSG00000079134,ENSG00000148180,1.683959
ENSG00000079134,ENSG00000135899,2.460862
ENSG00000079134,ENSG00000126457,2.444901
ENSG00000079134,CIP29,2.502792
ENSG00000079134,ENSG00000239789,1.404634
ENSG00000079134,DDX39;DDX39A,3.131203
ENSG00000079134,ENSG00000074755,3.009436
ENSG00000079134,ENSG00000129250,2.63155
ENSG00000079134,ENSG00000133858,2.291068
ENSG00000079134,ENSG00000058673,3.102218
ENSG00000079134,ENSG00000144048,1.429461
ENSG00000079134,ENSG00000100038,3.720016
ENSG00000079134,ENSG00000141543,2.120111
ENSG00000079134,ENSG00000114416,2.674385
ENSG00000079134,ENSG00000205323,2.718264
ENSG00000079134,ENSG00000102081,2.230825
ENSG00000079134,ENSG00000135829,2.333761
ENSG00000079134,ENSG00000100296,4.414988
ENSG00000079134,BAT1;DDX39B,3.927115
ENSG00000079134,C17orf85,2.773674
ENSG00000079134,ENSG00000204498,1.137222
ENSG00000079134,ENSG00000123200,1.554046
ENSG00000079134,ENSG00000163634,4.13516
ENSG00000079134,ENSG00000100722,2.617886
ENSG00000079134,ENSG00000100722,3.074843
ENSG00000079134,C15orf52,2.320978
ENSG00000079134,ENSG00000183684,2.44774
ENSG00000079134,ENSG00000131652,4.01153
ENSG00000079134,ENSG00000014164,2.604868
ENSG00000079134,ENSG00000160392,4.884124
ENSG00000079134,ENSG00000259956,1.841761
ENSG00000079134,ENSG00000125676,5.267016
ENSG00000079134,ENSG00000101844,1.830106
ENSG00000079134,ENSG00000184863,2.702109
ENSG00000079134,ENSG00000079134,4.39971
ENSG00000079134,ENSG00000051596,3.805902
ENSG00000079134,ENSG00000170234,2.228708
ENSG00000079134,ENSG00000122068,2.995544
ENSG00000079134,ENSG00000100227,3.524096
ENSG00000079134,ENSG00000083544,2.434882
ENSG00000079134,ENSG00000126461,2.962856
ENSG00000079134,ENSG00000120159,1.912592
ENSG00000079134,ENSG00000029363,1.880016
ENSG00000079134,ENSG00000075218,3.819731
ENSG00000079134,ENSG00000107949,1.948002
ENSG00000079134,ENSG00000091009,2.402341
ENSG00000079134,ENSG00000027847,1.853813
ENSG00000079134,C14orf166,2.077105
ENSG00000079134,ENSG00000054118,2.008934
ENSG00000079134,ENSG00000160679,3.365173
ENSG00000102103,ENSG00000084463,5.772873
ENSG00000102103,ENSG00000254535,2.788035
ENSG00000102103,ENSG00000136875,3.741041
ENSG00000102103,ENSG00000175467,2.28875
ENSG00000102103,ENSG00000117360,2.967789
ENSG00000102103,ENSG00000102103,5.611937
ENSG00000102103,ENSG00000120688,2.699284
ENSG00000102103,ENSG00000144028,2.944583
ENSG00000102103,ENSG00000101161,3.076935
ENSG00000102103,ENSG00000140259,1.566871
ENSG00000102103,ENSG00000164167,1.613689
ENSG00000102103,ENSG00000113141,2.383003
ENSG00000102103,ENSG00000108883,2.564303
ENSG00000102103,ENSG00000122692,2.746382
ENSG00000102103,ENSG00000137145,4.858797
ENSG00000102103,ENSG00000174231,3.124698
ENSG00000102103,ENSG00000105618,2.963774
ENSG00000102103,ENSG00000184428,1.708575
ENSG00000102103,ENSG00000060688,2.352148
ENSG00000102103,ENSG00000132773,2.789264
ENSG00000102103,ENSG00000198258,1.743184
ENSG00000102103,ENSG00000197579,0.9214279
ENSG00000102103,ENSG00000105011,3.569233
ENSG00000102103,ENSG00000086589,1.439909
ENSG00000102103,C16orf80,2.332303
ENSG00000068438,ENSG00000077463,2.554717
ENSG00000068438,ENSG00000005700,2.183933
ENSG00000068438,ENSG00000105401,10.34737
ENSG00000068438,ENSG00000135636,1.621469
ENSG00000068438,ENSG00000105401,8.229434
ENSG00000068438,ENSG00000278619,2.219615
ENSG00000068438,ENSG00000187051,1.250231
ENSG00000068438,ENSG00000186660,1.456963
ENSG00000068438,ENSG00000178252,4.757578
ENSG00000068438,ENSG00000130119,7.715107
ENSG00000068438,ENSG00000068438,13.71926
ENSG00000147403,ENSG00000137154,5.49433
ENSG00000147403,ENSG00000105793,3.466385
ENSG00000147403,ENSG00000143398,3.62152
ENSG00000147403,ENSG00000136286,1.329175
ENSG00000147403,EIF3EIP;EIF3L,4.85667
ENSG00000147403,C1orf149;MEAF6,3.540431
ENSG00000147403,ENSG00000112425,2.829865
ENSG00000147403,ENSG00000175390,5.273544
ENSG00000147403,ENSG00000185787,3.217448
ENSG00000147403,ENSG00000175581,2.427737
ENSG00000147403,ENSG00000113048,2.14215
ENSG00000147403,ENSG00000104325,1.55917
ENSG00000147403,ENSG00000184220,1.089295
ENSG00000147403,RPSA;RPSAP58,2.856505
ENSG00000147403,ENSG00000127837,5.281651
ENSG00000147403,ENSG00000005700,2.338444
ENSG00000147403,ENSG00000117523,1.591153
ENSG00000147403,ENSG00000196531,5.372491
ENSG00000147403,RP11;RPP30,2.675563
ENSG00000147403,ENSG00000106638,1.886407
ENSG00000147403,ENSG00000170004,2.237249
ENSG00000147403,ENSG00000111364,2.121382
ENSG00000147403,ENSG00000144713,3.203581
ENSG00000147403,ENSG00000182973,3.04207
ENSG00000147403,ENSG00000089737,2.526879
ENSG00000147403,MPG;PIG16,3.592463
ENSG00000147403,ENSG00000107929,3.703185
ENSG00000147403,ENSG00000136718,2.094579
ENSG00000147403,ENSG00000198498,1.489453
ENSG00000147403,ENSG00000204842,1.879937
ENSG00000147403,EIF3C;EIF3CL,5.215714
ENSG00000147403,ENSG00000117395,2.271172
ENSG00000147403,ENSG00000196591,1.283103
ENSG00000147403,ENSG00000265681,2.56165
ENSG00000147403,ENSG00000108298,2.596667
ENSG00000147403,ENSG00000063177,2.063953
ENSG00000147403,ENSG00000099821,1.989895
ENSG00000147403,ENSG00000153922,2.639632
ENSG00000147403,ENSG00000143748,3.585743
ENSG00000147403,ENSG00000153147,2.62383
ENSG00000147403,ENSG00000165525,2.818627
ENSG00000147403,ENSG00000132466,2.069858
ENSG00000147403,ENSG00000164985,2.037566
ENSG00000147403,ENSG00000175334,3.339804
ENSG00000147403,ENSG00000107833,4.27806
ENSG00000147403,ENSG00000130811,3.764489
ENSG00000147403,ENSG00000174780,2.435298
ENSG00000147403,ENSG00000166224,2.977161
ENSG00000147403,ENSG00000100425,2.470885
ENSG00000147403,ENSG00000105171,3.370946
ENSG00000147403,ENSG00000100038,2.75917
ENSG00000147403,RPLP0;RPLP0P6,2.413543
ENSG00000147403,ENSG00000181163,2.05001
ENSG00000147403,SRPR,3.051005
ENSG00000147403,ENSG00000125870,1.435388
ENSG00000147403,RPS17;RPS17L,2.577675
ENSG00000147403,ENSG00000143799,1.972537
ENSG00000147403,ENSG00000131747,2.70733
ENSG00000147403,ENSG00000070756,2.186112
ENSG00000147403,ENSG00000140988,2.702975
ENSG00000147403,HIST1H1B,2.091299
ENSG00000147403,ENSG00000108312,2.734984
ENSG00000147403,ENSG00000108654,2.035304
ENSG00000147403,ENSG00000147604,2.412216
ENSG00000147403,ENSG00000055332,3.387828
ENSG00000147403,ENSG00000145741,5.015224
ENSG00000147403,ENSG00000145741,4.29229
ENSG00000147403,ENSG00000105202,2.297359
ENSG00000147403,ENSG00000149273,2.781536
ENSG00000147403,ENSG00000112306,3.349659
ENSG00000147403,ENSG00000167526,2.578101
ENSG00000147403,ENSG00000147403,2.961439
ENSG00000147403,ENSG00000197958,2.198738
ENSG00000147403,ENSG00000163682,1.897489
ENSG00000147403,ENSG00000163918,2.117548
ENSG00000147403,ENSG00000049541,2.143879
ENSG00000147403,ENSG00000116251,2.855866
ENSG00000147403,ENSG00000124795,2.740075
ENSG00000147403,ENSG00000174444,2.834743
ENSG00000147403,ENSG00000186298,1.790231
ENSG00000147403,ENSG00000140319,2.410346
ENSG00000147403,ENSG00000105372,2.546287
ENSG00000147403,ENSG00000100316,2.464146
ENSG00000147403,ENSG00000142541,2.596199
ENSG00000147403,ENSG00000111445,2.147294
ENSG00000147403,ENSG00000133119,2.001108
ENSG00000147403,ENSG00000177954,2.719643
ENSG00000147403,ENSG00000136942,2.044754
ENSG00000147403,ENSG00000148773,1.622783
ENSG00000147403,ENSG00000111641,2.529789
ENSG00000147403,ENSG00000166441,2.3862
ENSG00000147403,ENSG00000122406,2.823458
ENSG00000147403,ENSG00000170889,2.422264
ENSG00000147403,ENSG00000083845,1.893871
ENSG00000147403,ENSG00000124614,2.360295
ENSG00000147403,EIF1AX;EIF1AY,5.330234
ENSG00000147403,ENSG00000162244,1.606944
ENSG00000147403,ENSG00000119718,3.129539
ENSG00000147403,ENSG00000188846,2.021398
ENSG00000147403,ENSG00000275023,3.279825
ENSG00000147403,ENSG00000104408,5.021586
ENSG00000147403,ENSG00000008988,2.257152
ENSG00000147403,ENSG00000145425,3.174903
ENSG00000147403,ENSG00000174748,2.059421
ENSG00000147403,ENSG00000131469,2.196062
ENSG00000147403,ENSG00000171863,2.141635
ENSG00000147403,ENSG00000142937,2.865131
ENSG00000147403,ENSG00000134419,2.323299
ENSG00000147403,ENSG00000105193,3.220433
ENSG00000147403,ENSG00000164587,3.175553
ENSG00000147403,ENSG00000186468,2.072831
ENSG00000147403,ENSG00000231500,2.549244
ENSG00000147403,ENSG00000213741,2.410001
ENSG00000147403,ENSG00000110700,2.546536
ENSG00000147403,ENSG00000142534,2.762474
ENSG00000147403,ENSG00000148303,2.567274
ENSG00000147403,ENSG00000198034,2.97219
ENSG00000147403,ENSG00000198242,2.504182
ENSG00000147403,ENSG00000137154,3.043703
ENSG00000147403,ENSG00000125691,2.704372
ENSG00000147403,ENSG00000138326,3.06132
ENSG00000147403,ENSG00000118181,2.927262
ENSG00000147403,ENSG00000197728,1.088723
ENSG00000147403,ENSG00000156482,2.17217
ENSG00000147403,ENSG00000071082,1.551961
ENSG00000147403,ENSG00000198755,2.230506
ENSG00000147403,ENSG00000142676,2.65189
ENSG00000147403,ENSG00000161016,2.42558
ENSG00000147403,ENSG00000143947,1.927555
ENSG00000147403,ENSG00000172809,2.281043
ENSG00000147403,ENSG00000171858,3.512724
ENSG00000147403,GNB2L1,2.840042
ENSG00000147403,H3F3C;HIST1H3A;HIST3H3,2.344693
ENSG00000147403,ENSG00000065057,3.269279
ENSG00000147403,ENSG00000114391,2.531111
ENSG00000147403,ENSG00000102317,2.496578
ENSG00000147403,ENSG00000137947,3.849993
ENSG00000147403,ENSG00000153187,2.331624
ENSG00000147403,ENSG00000105640,2.59812
ENSG00000147403,ENSG00000089009,2.217901
ENSG00000147403,ENSG00000077097,2.034583
ENSG00000147403,ENSG00000225830,2.339803
ENSG00000147403,ENSG00000102081,1.35136
ENSG00000147403,ENSG00000135829,2.210841
ENSG00000147403,ENSG00000037474,2.491085
ENSG00000147403,ENSG00000159259,1.659689
ENSG00000147403,ENSG00000145907,2.004661
ENSG00000147403,ENSG00000084623,3.824833
ENSG00000147403,ENSG00000106244,3.274765
ENSG00000147403,ENSG00000134697,2.180036
ENSG00000147403,ENSG00000107581,4.736334
ENSG00000147403,ENSG00000111361,3.056191
ENSG00000147403,ENSG00000103194,2.713395
ENSG00000147403,ENSG00000079616,2.158147
ENSG00000147403,ENSG00000015171,2.09496
ENSG00000147403,ENSG00000204351,2.881605
ENSG00000147403,ENSG00000163565,2.170241
ENSG00000147403,ENSG00000167721,1.972059
ENSG00000147403,ENSG00000168724,3.388483
ENSG00000147403,ENSG00000052749,2.114135
ENSG00000147403,SPIN2A;SPIN2B,2.736544
ENSG00000147403,ENSG00000127483,2.499713
ENSG00000147403,ENSG00000188352,3.384806
ENSG00000147403,ENSG00000164190,1.27256
ENSG00000147403,ENSG00000163214,2.17209
ENSG00000147403,ENSG00000198677,5.75264
ENSG00000147403,ENSG00000155506,2.199625
ENSG00000147403,MLF1IP,3.477776
ENSG00000147403,ENSG00000161813,2.26788
ENSG00000147403,ENSG00000033050,3.682832
ENSG00000147403,ENSG00000197157,4.772911
ENSG00000147403,ENSG00000132153,2.578431
ENSG00000147403,ENSG00000146834,2.445565
ENSG00000147403,ENSG00000121486,2.051261
ENSG00000147403,ENSG00000108256,1.46067
ENSG00000147403,ENSG00000067248,5.21135
ENSG00000147403,ENSG00000185728,4.302398
ENSG00000147403,ENSG00000166582,2.868432
