pair	orf_name_a	orf_name_b	GAVIN_2002	GAVIN_2006	KROGAN
YGL233W_YIL068C	YGL233W	YIL068C	False	True	False
YGL233W_YJL085W	YGL233W	YJL085W	False	True	False
YGL233W_YLR166C	YGL233W	YLR166C	False	True	False
YGL234W_YJR123W	YGL234W	YJR123W	False	True	False
YGL234W_YLR258W	YGL234W	YLR258W	False	False	True
YGL234W_YNL178W	YGL234W	YNL178W	False	True	False
YGL237C_YOR358W	YGL237C	YOR358W	True	False	True
YGL238W_YGR214W	YGL238W	YGR214W	False	True	False
YGL238W_YIL094C	YGL238W	YIL094C	False	True	False
YGL238W_YLR340W	YGL238W	YLR340W	False	True	False
YGL240W_YHR166C	YGL240W	YHR166C	True	False	True
YGL240W_YIR025W	YGL240W	YIR025W	False	False	True
YGL240W_YKL022C	YGL240W	YKL022C	True	False	True
YGL240W_YLR127C	YGL240W	YLR127C	True	False	True
YGL240W_YNL172W	YGL240W	YNL172W	False	False	True
YGL241W_YKR048C	YGL241W	YKR048C	True	True	True
YGL241W_YOL012C	YGL241W	YOL012C	False	False	True
YGL242C_YKL035W	YGL242C	YKL035W	False	False	True
YGL242C_YKL129C	YGL242C	YKL129C	False	False	True
YGL242C_YMR109W	YGL242C	YMR109W	False	False	True
YGL244W_YIL035C	YGL244W	YIL035C	True	True	False
YGL244W_YLR418C	YGL244W	YLR418C	True	True	True
YGL244W_YML069W	YGL244W	YML069W	False	False	True
YGL244W_YOL145C	YGL244W	YOL145C	True	True	True
YGL244W_YOR123C	YGL244W	YOR123C	True	True	True
YGL245W_YGR207C	YGL245W	YGR207C	False	False	True
YGL245W_YGR264C	YGL245W	YGR264C	False	True	True
YGL245W_YHR111W	YGL245W	YHR111W	False	False	True
YGL245W_YIL063C	YGL245W	YIL063C	False	False	True
YGL245W_YJR094W-A	YGL245W	YJR094W-A	False	False	True
YGL245W_YKL081W	YGL245W	YKL081W	True	False	False
YGL245W_YKL108W	YGL245W	YKL108W	False	False	True
YGL245W_YKR083C	YGL245W	YKR083C	False	False	True
YGL245W_YLR135W	YGL245W	YLR135W	False	False	True
YGL245W_YMR048W	YGL245W	YMR048W	False	False	True
YGL245W_YNL045W	YGL245W	YNL045W	False	False	True
YGL245W_YOL012C	YGL245W	YOL012C	False	False	True
YGL245W_YOR014W	YGL245W	YOR014W	True	False	False
YGL245W_YOR081C	YGL245W	YOR081C	False	False	True
YGL245W_YOR097C	YGL245W	YOR097C	False	False	True
YGL245W_YPL074W	YGL245W	YPL074W	False	False	True
YGL245W_YPL144W	YGL245W	YPL144W	False	False	True
YGL245W_YPL201C	YGL245W	YPL201C	False	False	True
YGL245W_YPL235W	YGL245W	YPL235W	False	True	False
YGL245W_YPL245W	YGL245W	YPL245W	False	False	True
YGL245W_YPR010C	YGL245W	YPR010C	False	True	False
YGL246C_YHR064C	YGL246C	YHR064C	False	True	False
YGL246C_YLL045C	YGL246C	YLL045C	False	True	False
YGL246C_YLR340W	YGL246C	YLR340W	False	True	False
YGL246C_YMR242C	YGL246C	YMR242C	False	True	False
YGL246C_YOR048C	YGL246C	YOR048C	True	True	True
YGL251C_YLR249W	YGL251C	YLR249W	False	False	True
YGL251C_YNL127W	YGL251C	YNL127W	True	False	False
YGL252C_YGR086C	YGL252C	YGR086C	False	False	True
YGL252C_YLR085C	YGL252C	YLR085C	False	False	True
YGL252C_YLR429W	YGL252C	YLR429W	False	False	True
YGL252C_YML041C	YGL252C	YML041C	False	False	True
YGL252C_YMR229C	YGL252C	YMR229C	False	False	True
YGL252C_YNL031C	YGL252C	YNL031C	False	False	True
YGL252C_YNL076W	YGL252C	YNL076W	False	True	True
YGL252C_YNL132W	YGL252C	YNL132W	True	True	False
YGL252C_YNL208W	YGL252C	YNL208W	False	False	True
YGL252C_YPL004C	YGL252C	YPL004C	False	False	True
YGL253W_YNL139C	YGL253W	YNL139C	False	False	True
YGL253W_YNL206C	YGL253W	YNL206C	False	False	True
YGL253W_YOL097C	YGL253W	YOL097C	False	False	True
YGR002C_YHR090C	YGR002C	YHR090C	False	False	True
YGR002C_YJL081C	YGR002C	YJL081C	False	False	True
YGR002C_YJR082C	YGR002C	YJR082C	False	False	True
YGR002C_YLR385C	YGR002C	YLR385C	False	False	True
YGR002C_YNL107W	YGR002C	YNL107W	False	False	True
YGR002C_YNL136W	YGR002C	YNL136W	False	False	True
YGR002C_YPL235W	YGR002C	YPL235W	False	False	True
YGR003W_YOR326W	YGR003W	YOR326W	False	False	True
YGR005C_YGR072W	YGR005C	YGR072W	False	False	True
YGR005C_YGR186W	YGR005C	YGR186W	False	True	False
YGR005C_YIL021W	YGR005C	YIL021W	True	True	True
YGR005C_YJL140W	YGR005C	YJL140W	False	True	False
YGR005C_YML010W	YGR005C	YML010W	False	True	False
YGR005C_YOL005C	YGR005C	YOL005C	False	True	True
YGR005C_YOR151C	YGR005C	YOR151C	False	True	False
YGR005C_YOR210W	YGR005C	YOR210W	False	False	True
YGR005C_YOR224C	YGR005C	YOR224C	False	True	False
YGR005C_YPL129W	YGR005C	YPL129W	False	True	True
YGR005C_YPR187W	YGR005C	YPR187W	False	True	False
YGR006W_YPR046W	YGR006W	YPR046W	False	False	True
YGR010W_YLR328W	YGR010W	YLR328W	False	False	True
YGR012W_YNL307C	YGR012W	YNL307C	False	False	True
YGR012W_YPR161C	YGR012W	YPR161C	False	False	True
YGR013W_YGR074W	YGR013W	YGR074W	False	True	True
YGR013W_YHR086W	YGR013W	YHR086W	True	True	True
YGR013W_YIL061C	YGR013W	YIL061C	True	True	True
YGR013W_YKL012W	YGR013W	YKL012W	False	True	True
YGR013W_YLR147C	YGR013W	YLR147C	False	True	False
YGR013W_YLR275W	YGR013W	YLR275W	False	True	True
YGR013W_YLR298C	YGR013W	YLR298C	True	True	True
YGR013W_YML046W	YGR013W	YML046W	False	True	True
YGR013W_YMR125W	YGR013W	YMR125W	True	True	False
YGR013W_YOL001W	YGR013W	YOL001W	False	True	False
YGR013W_YPL178W	YGR013W	YPL178W	True	True	False
YGR013W_YPR182W	YGR013W	YPR182W	True	False	True
YGR017W_YLR410W	YGR017W	YLR410W	False	True	False
YGR020C_YHR039C-A	YGR020C	YHR039C-A	True	True	True
YGR020C_YLR090W	YGR020C	YLR090W	False	False	True
YGR020C_YLR447C	YGR020C	YLR447C	True	True	False
YGR020C_YOR270C	YGR020C	YOR270C	True	True	False
YGR020C_YOR332W	YGR020C	YOR332W	True	True	False
YGR020C_YPL201C	YGR020C	YPL201C	False	False	True
YGR020C_YPR036W	YGR020C	YPR036W	True	True	True
YGR027C_YML126C	YGR027C	YML126C	False	True	False
YGR030C_YHR062C	YGR030C	YHR062C	False	False	True
YGR031W_YIL107C	YGR031W	YIL107C	False	False	True
YGR031W_YJR089W	YGR031W	YJR089W	False	False	True
YGR032W_YIL043C	YGR032W	YIL043C	False	False	True
YGR033C_YLR218C	YGR033C	YLR218C	False	False	True
YGR037C_YLL019C	YGR037C	YLL019C	False	False	True
YGR037C_YLR359W	YGR037C	YLR359W	False	False	True
YGR037C_YOL152W	YGR037C	YOL152W	False	False	True
YGR041W_YJL138C	YGR041W	YJL138C	False	False	True
YGR043C_YLR354C	YGR043C	YLR354C	False	False	True
YGR043C_YLR418C	YGR043C	YLR418C	False	False	True
YGR043C_YNL222W	YGR043C	YNL222W	False	False	True
YGR047C_YOR110W	YGR047C	YOR110W	False	True	True
YGR047C_YPL007C	YGR047C	YPL007C	False	True	False
YGR048W_YHR124W	YGR048W	YHR124W	False	False	True
YGR052W_YMR284W	YGR052W	YMR284W	False	False	True
YGR054W_YJL092W	YGR054W	YJL092W	False	False	True
YGR054W_YNL207W	YGR054W	YNL207W	True	True	False
YGR056W_YGR275W	YGR056W	YGR275W	False	False	True
YGR056W_YHR056C	YGR056W	YHR056C	False	True	False
YGR056W_YIL126W	YGR056W	YIL126W	False	True	True
YGR056W_YKR008W	YGR056W	YKR008W	False	True	True
YGR056W_YLR033W	YGR056W	YLR033W	False	True	True
YGR056W_YLR321C	YGR056W	YLR321C	False	True	True
YGR056W_YML127W	YGR056W	YML127W	False	True	False
YGR056W_YMR033W	YGR056W	YMR033W	False	True	True
YGR056W_YMR091C	YGR056W	YMR091C	False	True	True
YGR056W_YNL307C	YGR056W	YNL307C	False	False	True
YGR056W_YPR034W	YGR056W	YPR034W	False	True	True
YGR061C_YOR124C	YGR061C	YOR124C	False	False	True
YGR062C_YML056C	YGR062C	YML056C	False	False	True
YGR063C_YIL021W	YGR063C	YIL021W	False	False	True
YGR063C_YIL035C	YGR063C	YIL035C	False	False	True
YGR063C_YJL140W	YGR063C	YJL140W	False	False	True
YGR063C_YML010W	YGR063C	YML010W	False	True	True
YGR063C_YOR151C	YGR063C	YOR151C	False	False	True
YGR063C_YPR187W	YGR063C	YPR187W	False	False	True
YGR067C_YGR103W	YGR067C	YGR103W	False	False	True
YGR067C_YGR135W	YGR067C	YGR135W	False	False	True
YGR068C_YIL094C	YGR068C	YIL094C	False	False	True
YGR071C_YML069W	YGR071C	YML069W	False	False	True
YGR071C_YPL128C	YGR071C	YPL128C	False	False	True
YGR072W_YHR077C	YGR072W	YHR077C	False	False	True
YGR074W_YGR091W	YGR074W	YGR091W	True	True	False
YGR074W_YHR165C	YGR074W	YHR165C	False	True	True
YGR074W_YJL203W	YGR074W	YJL203W	True	True	False
YGR074W_YJR022W	YGR074W	YJR022W	False	False	True
YGR074W_YKL012W	YGR074W	YKL012W	False	True	True
YGR074W_YKL173W	YGR074W	YKL173W	True	True	True
YGR074W_YLR147C	YGR074W	YLR147C	True	True	True
YGR074W_YLR275W	YGR074W	YLR275W	False	False	True
YGR074W_YLR298C	YGR074W	YLR298C	True	True	False
YGR074W_YML046W	YGR074W	YML046W	True	True	False
YGR074W_YMR125W	YGR074W	YMR125W	True	True	False
YGR074W_YMR240C	YGR074W	YMR240C	False	False	True
YGR074W_YNL092W	YGR074W	YNL092W	False	False	True
YGR074W_YOR159C	YGR074W	YOR159C	False	False	True
YGR074W_YPL213W	YGR074W	YPL213W	True	True	True
YGR074W_YPR057W	YGR074W	YPR057W	False	False	True
YGR074W_YPR182W	YGR074W	YPR182W	False	False	True
YGR076C_YGR220C	YGR076C	YGR220C	True	False	True
YGR078C_YJL041W	YGR078C	YJL041W	False	False	True
YGR078C_YJL179W	YGR078C	YJL179W	False	False	True
YGR078C_YLR200W	YGR078C	YLR200W	True	True	True
YGR078C_YML094W	YGR078C	YML094W	True	False	True
YGR078C_YNL153C	YGR078C	YNL153C	True	True	True
YGR081C_YGR214W	YGR081C	YGR214W	False	True	False
YGR081C_YIL069C	YGR081C	YIL069C	False	True	False
YGR081C_YJL130C	YGR081C	YJL130C	False	True	False
YGR081C_YJR145C	YGR081C	YJR145C	False	True	False
YGR081C_YMR308C	YGR081C	YMR308C	True	True	True
YGR081C_YPL012W	YGR081C	YPL012W	False	True	False
YGR083C_YJR007W	YGR083C	YJR007W	False	True	False
YGR083C_YKR026C	YGR083C	YKR026C	True	True	True
YGR083C_YLR291C	YGR083C	YLR291C	False	True	True
YGR083C_YNL265C	YGR083C	YNL265C	True	False	False
YGR083C_YOR260W	YGR083C	YOR260W	True	True	True
YGR084C_YHL004W	YGR084C	YHL004W	True	True	False
YGR084C_YHR061C	YGR084C	YHR061C	False	False	True
YGR084C_YIL067C	YGR084C	YIL067C	False	False	True
YGR084C_YMR012W	YGR084C	YMR012W	False	False	True
YGR084C_YMR188C	YGR084C	YMR188C	False	False	True
YGR084C_YNL132W	YGR084C	YNL132W	False	False	True
YGR084C_YNL137C	YGR084C	YNL137C	False	False	True
YGR084C_YNL175C	YGR084C	YNL175C	False	False	True
YGR084C_YNR036C	YGR084C	YNR036C	False	False	True
YGR084C_YOR158W	YGR084C	YOR158W	False	False	True
YGR084C_YPL013C	YGR084C	YPL013C	False	True	False
YGR085C_YKR081C	YGR085C	YKR081C	False	True	False
YGR085C_YNL061W	YGR085C	YNL061W	False	True	False
YGR086C_YGR237C	YGR086C	YGR237C	False	False	True
YGR086C_YGR267C	YGR086C	YGR267C	False	False	True
YGR086C_YHR027C	YGR086C	YHR027C	False	False	True
YGR086C_YJR156C	YGR086C	YJR156C	False	False	True
YGR086C_YKL142W	YGR086C	YKL142W	False	True	True
YGR086C_YKR086W	YGR086C	YKR086W	False	False	True
YGR086C_YLR079W	YGR086C	YLR079W	False	False	True
YGR086C_YLR144C	YGR086C	YLR144C	False	False	True
YGR086C_YLR179C	YGR086C	YLR179C	False	False	True
YGR086C_YLR429W	YGR086C	YLR429W	False	False	True
YGR086C_YMR031C	YGR086C	YMR031C	False	False	True
YGR086C_YMR086W	YGR086C	YMR086W	False	False	True
YGR086C_YMR309C	YGR086C	YMR309C	False	False	True
YGR086C_YNL067W	YGR086C	YNL067W	False	False	True
YGR086C_YNL107W	YGR086C	YNL107W	False	False	True
YGR086C_YNL244C	YGR086C	YNL244C	False	False	True
YGR086C_YNL251C	YGR086C	YNL251C	False	False	True
YGR086C_YNR052C	YGR086C	YNR052C	False	False	True
YGR086C_YOL045W	YGR086C	YOL045W	False	False	True
YGR086C_YPL004C	YGR086C	YPL004C	False	False	True
YGR086C_YPL074W	YGR086C	YPL074W	False	False	True
YGR086C_YPL235W	YGR086C	YPL235W	False	False	True
YGR086C_YPR115W	YGR086C	YPR115W	False	False	True
YGR087C_YLR199C	YGR087C	YLR199C	False	False	True
YGR090W_YGR095C	YGR090W	YGR095C	True	False	False
YGR090W_YGR128C	YGR090W	YGR128C	True	True	False
YGR090W_YGR145W	YGR090W	YGR145W	True	True	False
YGR090W_YHR013C	YGR090W	YHR013C	True	False	False
YGR090W_YHR148W	YGR090W	YHR148W	True	True	False
YGR090W_YHR196W	YGR090W	YHR196W	False	True	False
YGR090W_YIL035C	YGR090W	YIL035C	True	True	True
YGR090W_YIL069C	YGR090W	YIL069C	False	True	False
YGR090W_YIR001C	YGR090W	YIR001C	False	False	True
YGR090W_YJL069C	YGR090W	YJL069C	True	True	False
YGR090W_YJL098W	YGR090W	YJL098W	False	False	True
YGR090W_YJL109C	YGR090W	YJL109C	True	True	False
YGR090W_YJL168C	YGR090W	YJL168C	True	False	False
YGR090W_YJL190C	YGR090W	YJL190C	False	True	False
YGR090W_YJR002W	YGR090W	YJR002W	True	True	False
YGR090W_YJR123W	YGR090W	YJR123W	False	True	False
YGR090W_YJR145C	YGR090W	YJR145C	False	True	False
YGR090W_YKL078W	YGR090W	YKL078W	False	False	True
YGR090W_YKL172W	YGR090W	YKL172W	False	False	True
YGR090W_YKR060W	YGR090W	YKR060W	True	True	False
YGR090W_YLR003C	YGR090W	YLR003C	True	True	False
YGR090W_YLR129W	YGR090W	YLR129W	True	True	False
YGR090W_YLR150W	YGR090W	YLR150W	False	False	True
YGR090W_YLR186W	YGR090W	YLR186W	True	True	False
YGR090W_YLR223C	YGR090W	YLR223C	False	False	True
YGR090W_YLR371W	YGR090W	YLR371W	False	False	True
YGR090W_YLR409C	YGR090W	YLR409C	True	True	False
YGR090W_YML024W	YGR090W	YML024W	False	True	False
YGR090W_YML063W	YGR090W	YML063W	False	True	False
YGR090W_YMR116C	YGR090W	YMR116C	True	True	False
YGR090W_YMR128W	YGR090W	YMR128W	True	True	False
YGR090W_YMR229C	YGR090W	YMR229C	False	True	True
YGR090W_YNL061W	YGR090W	YNL061W	True	False	True
YGR090W_YNL132W	YGR090W	YNL132W	True	True	False
YGR090W_YNL176C	YGR090W	YNL176C	False	False	True
YGR090W_YNL186W	YGR090W	YNL186W	False	False	True
YGR090W_YOL021C	YGR090W	YOL021C	True	False	False
YGR090W_YOL077C	YGR090W	YOL077C	True	False	False
YGR090W_YOR039W	YGR090W	YOR039W	True	True	False
YGR090W_YOR061W	YGR090W	YOR061W	True	True	False
YGR090W_YOR078W	YGR090W	YOR078W	False	True	False
YGR090W_YOR096W	YGR090W	YOR096W	False	True	False
YGR090W_YOR145C	YGR090W	YOR145C	True	True	False
YGR090W_YOR206W	YGR090W	YOR206W	True	False	True
YGR090W_YOR294W	YGR090W	YOR294W	False	False	True
YGR090W_YOR310C	YGR090W	YOR310C	False	True	False
YGR090W_YPL126W	YGR090W	YPL126W	True	True	False
YGR090W_YPL146C	YGR090W	YPL146C	False	False	True
YGR090W_YPL208W	YGR090W	YPL208W	False	False	True
YGR090W_YPL212C	YGR090W	YPL212C	True	False	False
YGR090W_YPL266W	YGR090W	YPL266W	True	True	False
YGR090W_YPR112C	YGR090W	YPR112C	False	True	False
YGR090W_YPR137W	YGR090W	YPR137W	False	True	False
YGR090W_YPR144C	YGR090W	YPR144C	True	True	False
YGR090W_YPR175W	YGR090W	YPR175W	False	False	True
YGR091W_YHR165C	YGR091W	YHR165C	True	True	True
YGR091W_YJL063C	YGR091W	YJL063C	True	True	False
YGR091W_YKL170W	YGR091W	YKL170W	True	False	False
YGR091W_YKL173W	YGR091W	YKL173W	True	True	True
YGR091W_YLR147C	YGR091W	YLR147C	False	False	True
YGR091W_YLR275W	YGR091W	YLR275W	True	True	False
YGR091W_YLR439W	YGR091W	YLR439W	True	True	False
YGR091W_YML025C	YGR091W	YML025C	True	True	False
YGR091W_YMR024W	YGR091W	YMR024W	True	True	False
YGR091W_YNL005C	YGR091W	YNL005C	True	True	False
YGR091W_YNL147W	YGR091W	YNL147W	False	False	True
YGR091W_YNR011C	YGR091W	YNR011C	False	False	True
YGR091W_YOR159C	YGR091W	YOR159C	False	False	True
YGR091W_YOR308C	YGR091W	YOR308C	True	True	True
YGR091W_YPR082C	YGR091W	YPR082C	True	True	False
YGR091W_YPR178W	YGR091W	YPR178W	True	True	True
YGR091W_YPR182W	YGR091W	YPR182W	True	False	True
YGR094W_YMR234W	YGR094W	YMR234W	True	False	False
YGR095C_YGR158C	YGR095C	YGR158C	True	True	False
YGR095C_YGR195W	YGR095C	YGR195W	True	True	True
YGR095C_YHR069C	YGR095C	YHR069C	True	True	True
YGR095C_YHR081W	YGR095C	YHR081W	True	True	False
YGR095C_YNL189W	YGR095C	YNL189W	True	False	False
YGR095C_YNL232W	YGR095C	YNL232W	True	True	True
YGR095C_YNL265C	YGR095C	YNL265C	True	False	False
YGR095C_YNR024W	YGR095C	YNR024W	False	False	True
YGR095C_YOL021C	YGR095C	YOL021C	True	True	True
YGR095C_YOL142W	YGR095C	YOL142W	True	True	True
YGR095C_YOR001W	YGR095C	YOR001W	True	True	True
YGR095C_YOR076C	YGR095C	YOR076C	True	True	True
YGR095C_YOR326W	YGR095C	YOR326W	True	False	False
YGR097W_YMR304W	YGR097W	YMR304W	False	False	True
YGR098C_YGR163W	YGR098C	YGR163W	True	False	False
YGR103W_YGR245C	YGR103W	YGR245C	True	True	False
YGR103W_YHR010W	YGR103W	YHR010W	False	True	False
YGR103W_YHR052W	YGR103W	YHR052W	False	True	False
YGR103W_YHR066W	YGR103W	YHR066W	True	False	False
YGR103W_YHR197W	YGR103W	YHR197W	False	True	False
YGR103W_YJL138C	YGR103W	YJL138C	False	False	True
YGR103W_YJL192C	YGR103W	YJL192C	False	False	True
YGR103W_YKR048C	YGR103W	YKR048C	False	False	True
YGR103W_YKR081C	YGR103W	YKR081C	True	True	True
YGR103W_YLL008W	YGR103W	YLL008W	False	True	False
YGR103W_YLR002C	YGR103W	YLR002C	False	True	False
YGR103W_YLR074C	YGR103W	YLR074C	True	True	False
YGR103W_YLR106C	YGR103W	YLR106C	False	True	False
YGR103W_YLR347C	YGR103W	YLR347C	False	False	True
YGR103W_YML059C	YGR103W	YML059C	False	False	True
YGR103W_YMR023C	YGR103W	YMR023C	False	False	True
YGR103W_YMR049C	YGR103W	YMR049C	True	True	True
YGR103W_YMR076C	YGR103W	YMR076C	False	False	True
YGR103W_YMR229C	YGR103W	YMR229C	False	True	True
YGR103W_YMR290C	YGR103W	YMR290C	False	True	True
YGR103W_YNL002C	YGR103W	YNL002C	False	True	False
YGR103W_YNL110C	YGR103W	YNL110C	True	True	False
YGR103W_YNL175C	YGR103W	YNL175C	False	True	False
YGR103W_YNL189W	YGR103W	YNL189W	False	False	True
YGR103W_YNR053C	YGR103W	YNR053C	False	True	False
YGR103W_YOL077C	YGR103W	YOL077C	False	True	False
YGR103W_YOR063W	YGR103W	YOR063W	False	True	False
YGR103W_YOR206W	YGR103W	YOR206W	False	True	False
YGR103W_YOR272W	YGR103W	YOR272W	False	True	True
YGR103W_YOR294W	YGR103W	YOR294W	False	False	True
YGR103W_YPL043W	YGR103W	YPL043W	True	True	False
YGR103W_YPL093W	YGR103W	YPL093W	False	True	True
YGR103W_YPL131W	YGR103W	YPL131W	False	True	False
YGR103W_YPR016C	YGR103W	YPR016C	True	True	False
YGR103W_YPR041W	YGR103W	YPR041W	True	False	False
YGR104C_YHR041C	YGR104C	YHR041C	False	True	True
YGR104C_YHR058C	YGR104C	YHR058C	False	True	True
YGR104C_YJL050W	YGR104C	YJL050W	False	False	True
YGR104C_YLL026W	YGR104C	YLL026W	False	False	True
YGR104C_YLR071C	YGR104C	YLR071C	False	True	True
YGR104C_YMR112C	YGR104C	YMR112C	False	True	True
YGR104C_YMR230W	YGR104C	YMR230W	False	False	True
YGR104C_YNL209W	YGR104C	YNL209W	False	False	True
YGR104C_YNL236W	YGR104C	YNL236W	False	True	True
YGR104C_YNR010W	YGR104C	YNR010W	False	False	True
YGR104C_YOL051W	YGR104C	YOL051W	False	False	True
YGR104C_YOL135C	YGR104C	YOL135C	True	True	True
YGR104C_YOR141C	YGR104C	YOR141C	False	False	True
YGR104C_YOR174W	YGR104C	YOR174W	False	True	False
YGR104C_YPR070W	YGR104C	YPR070W	False	True	True
YGR104C_YPR168W	YGR104C	YPR168W	False	False	True
YGR108W_YMR259C	YGR108W	YMR259C	False	False	True
YGR113W_YKL052C	YGR113W	YKL052C	False	False	True
YGR113W_YKR083C	YGR113W	YKR083C	False	False	True
YGR113W_YMR308C	YGR113W	YMR308C	True	False	False
YGR116W_YIL035C	YGR116W	YIL035C	True	True	False
YGR116W_YLR199C	YGR116W	YLR199C	False	False	True
YGR116W_YML058W	YGR116W	YML058W	False	False	True
YGR116W_YNL049C	YGR116W	YNL049C	False	True	False
YGR116W_YOR061W	YGR116W	YOR061W	True	True	False
YGR116W_YPR133C	YGR116W	YPR133C	True	False	True
YGR119C_YJL041W	YGR119C	YJL041W	False	True	True
YGR119C_YLL024C	YGR119C	YLL024C	False	True	False
YGR120C_YML071C	YGR120C	YML071C	False	True	True
YGR120C_YNL051W	YGR120C	YNL051W	False	True	False
YGR120C_YPR105C	YGR120C	YPR105C	False	True	True
YGR123C_YMR186W	YGR123C	YMR186W	True	False	True
YGR123C_YOR014W	YGR123C	YOR014W	False	False	True
YGR123C_YPL240C	YGR123C	YPL240C	True	False	True
YGR124W_YLR196W	YGR124W	YLR196W	False	False	True
YGR126W_YJR084W	YGR126W	YJR084W	False	False	True
YGR126W_YNL293W	YGR126W	YNL293W	False	False	True
YGR126W_YPR175W	YGR126W	YPR175W	False	False	True
YGR128C_YGR200C	YGR128C	YGR200C	False	False	True
YGR128C_YHR196W	YGR128C	YHR196W	False	True	True
YGR128C_YIL069C	YGR128C	YIL069C	False	True	False
YGR128C_YJL109C	YGR128C	YJL109C	False	True	True
YGR128C_YLR196W	YGR128C	YLR196W	False	True	False
YGR128C_YMR093W	YGR128C	YMR093W	False	True	True
YGR128C_YNL209W	YGR128C	YNL209W	False	True	False
YGR128C_YOR078W	YGR128C	YOR078W	False	True	False
YGR128C_YPL126W	YGR128C	YPL126W	False	True	True
YGR128C_YPR144C	YGR128C	YPR144C	False	True	False
YGR128C_YPR178W	YGR128C	YPR178W	False	False	True
YGR129W_YLR117C	YGR129W	YLR117C	False	False	True
YGR129W_YLR249W	YGR129W	YLR249W	False	False	True
YGR130C_YGR177C	YGR130C	YGR177C	False	False	True
YGR130C_YMR031C	YGR130C	YMR031C	False	False	True
YGR130C_YNR029C	YGR130C	YNR029C	False	True	False
YGR132C_YGR231C	YGR132C	YGR231C	False	True	False
YGR132C_YJL183W	YGR132C	YJL183W	False	True	False
YGR132C_YMR089C	YGR132C	YMR089C	False	True	False
