geneA	geneB	complex name	complex size
YDR301W	YNL222W	CPF complex	16
YDR301W	YNL317W	CPF complex	16
YDR301W	YOR179C	CPF complex	16
YDR301W	YPR107C	CPF complex	16
YER133W	YGR156W	CPF complex	16
YER133W	YJR093C	CPF complex	16
YER133W	YKL018W	CPF complex	16
YER133W	YKL059C	CPF complex	16
YER133W	YKR002W	CPF complex	16
YER133W	YLR115W	CPF complex	16
YER133W	YLR277C	CPF complex	16
YER133W	YMR061W	CPF complex	16
YER133W	YNL222W	CPF complex	16
YER133W	YNL317W	CPF complex	16
YER133W	YOR179C	CPF complex	16
YER133W	YPR107C	CPF complex	16
YGR156W	YJR093C	CPF complex	16
YGR156W	YKL018W	CPF complex	16
YGR156W	YKL059C	CPF complex	16
YGR156W	YKR002W	CPF complex	16
YGR156W	YLR115W	CPF complex	16
YGR156W	YLR277C	CPF complex	16
YGR156W	YMR061W	CPF complex	16
YGR156W	YNL222W	CPF complex	16
YGR156W	YNL317W	CPF complex	16
YGR156W	YOR179C	CPF complex	16
YGR156W	YPR107C	CPF complex	16
YJR093C	YKL018W	CPF complex	16
YJR093C	YKL059C	CPF complex	16
YJR093C	YKR002W	CPF complex	16
YJR093C	YLR115W	CPF complex	16
YJR093C	YLR277C	CPF complex	16
YJR093C	YMR061W	CPF complex	16
YJR093C	YNL222W	CPF complex	16
YJR093C	YNL317W	CPF complex	16
YJR093C	YOR179C	CPF complex	16
YJR093C	YPR107C	CPF complex	16
YKL018W	YKL059C	CPF complex	16
YKL018W	YKR002W	CPF complex	16
YKL018W	YLR115W	CPF complex	16
YKL018W	YLR277C	CPF complex	16
YKL018W	YMR061W	CPF complex	16
YKL018W	YNL222W	CPF complex	16
YKL018W	YNL317W	CPF complex	16
YKL018W	YOR179C	CPF complex	16
YKL018W	YPR107C	CPF complex	16
YKL059C	YKR002W	CPF complex	16
YKL059C	YLR115W	CPF complex	16
YKL059C	YLR277C	CPF complex	16
YKL059C	YMR061W	CPF complex	16
YKL059C	YNL222W	CPF complex	16
YKL059C	YNL317W	CPF complex	16
YKL059C	YOR179C	CPF complex	16
YKL059C	YPR107C	CPF complex	16
YKR002W	YLR115W	CPF complex	16
YKR002W	YLR277C	CPF complex	16
YKR002W	YMR061W	CPF complex	16
YKR002W	YNL222W	CPF complex	16
YKR002W	YNL317W	CPF complex	16
YKR002W	YOR179C	CPF complex	16
YKR002W	YPR107C	CPF complex	16
YLR115W	YLR277C	CPF complex	16
YLR115W	YMR061W	CPF complex	16
YLR115W	YNL222W	CPF complex	16
YLR115W	YNL317W	CPF complex	16
YLR115W	YOR179C	CPF complex	16
YLR115W	YPR107C	CPF complex	16
YLR277C	YMR061W	CPF complex	16
YLR277C	YNL222W	CPF complex	16
YLR277C	YNL317W	CPF complex	16
YLR277C	YOR179C	CPF complex	16
YLR277C	YPR107C	CPF complex	16
YMR061W	YNL222W	CPF complex	16
YMR061W	YNL317W	CPF complex	16
YMR061W	YOR179C	CPF complex	16
YMR061W	YPR107C	CPF complex	16
YNL222W	YNL317W	CPF complex	16
YNL222W	YOR179C	CPF complex	16
YNL222W	YPR107C	CPF complex	16
YNL317W	YOR179C	CPF complex	16
YNL317W	YPR107C	CPF complex	16
YOR179C	YPR107C	CPF complex	16
YLR216C	YMR186W	Cpr6-Hsc82-Sti1-Hsp82 complex	4
YLR216C	YOR027W	Cpr6-Hsc82-Sti1-Hsp82 complex	4
YLR216C	YPL240C	Cpr6-Hsc82-Sti1-Hsp82 complex	4
YMR186W	YOR027W	Cpr6-Hsc82-Sti1-Hsp82 complex	4
YMR186W	YPL240C	Cpr6-Hsc82-Sti1-Hsp82 complex	4
YOR027W	YPL240C	Cpr6-Hsc82-Sti1-Hsp82 complex	4
YBR036C	YBR161W	Csh1p/Csg2p complex	2
YBR114W	YGR003W	Cul3-RING ubiquitin ligase complex (GO)	5
YBR114W	YJR052W	Cul3-RING ubiquitin ligase complex (GO)	5
YBR114W	YNL230C	Cul3-RING ubiquitin ligase complex (GO)	5
YBR114W	YPL046C	Cul3-RING ubiquitin ligase complex (GO)	5
YGR003W	YJR052W	Cul3-RING ubiquitin ligase complex (GO)	5
YGR003W	YNL230C	Cul3-RING ubiquitin ligase complex (GO)	5
YGR003W	YPL046C	Cul3-RING ubiquitin ligase complex (GO)	5
YJR052W	YNL230C	Cul3-RING ubiquitin ligase complex (GO)	5
YJR052W	YPL046C	Cul3-RING ubiquitin ligase complex (GO)	5
YNL230C	YPL046C	Cul3-RING ubiquitin ligase complex (GO)	5
YCL031C	YGR090W	CURI complex (GO)	5
YCL031C	YLR223C	CURI complex (GO)	5
YCL031C	YOR039W	CURI complex (GO)	5
YCL031C	YPR104C	CURI complex (GO)	5
YGR090W	YLR223C	CURI complex (GO)	5
YGR090W	YOR039W	CURI complex (GO)	5
YGR090W	YPR104C	CURI complex (GO)	5
YLR223C	YOR039W	CURI complex (GO)	5
YLR223C	YPR104C	CURI complex (GO)	5
YOR039W	YPR104C	CURI complex (GO)	5
YBR135W	YBR160W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YBR135W	YDL127W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YBR135W	YDL179W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YBR135W	YER059W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YBR135W	YGL134W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YBR135W	YGL215W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YBR135W	YHR071W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YBR135W	YIL050W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YBR135W	YNL289W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YBR135W	YOL001W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YBR135W	YPL219W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YBR135W	YPL256C	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YBR160W	YDL127W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YBR160W	YDL179W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YBR160W	YER059W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YBR160W	YGL134W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YBR160W	YGL215W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YBR160W	YHR071W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YBR160W	YIL050W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YBR160W	YNL289W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YBR160W	YOL001W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YBR160W	YPL219W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YBR160W	YPL256C	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YDL127W	YDL179W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YDL127W	YER059W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YDL127W	YGL134W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YDL127W	YGL215W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YDL127W	YHR071W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YDL127W	YIL050W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YDL127W	YNL289W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YDL127W	YOL001W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YDL127W	YPL219W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YDL127W	YPL256C	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YDL179W	YER059W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YDL179W	YGL134W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YDL179W	YGL215W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YDL179W	YHR071W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YDL179W	YIL050W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YDL179W	YNL289W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YDL179W	YOL001W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YDL179W	YPL219W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YDL179W	YPL256C	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YER059W	YGL134W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YER059W	YGL215W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YER059W	YHR071W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YER059W	YIL050W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YER059W	YNL289W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YER059W	YOL001W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YER059W	YPL219W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YER059W	YPL256C	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YGL134W	YGL215W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YGL134W	YHR071W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YGL134W	YIL050W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YGL134W	YNL289W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YGL134W	YOL001W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YGL134W	YPL219W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YGL134W	YPL256C	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YGL215W	YHR071W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YGL215W	YIL050W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YGL215W	YNL289W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YGL215W	YOL001W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YGL215W	YPL219W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YGL215W	YPL256C	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YHR071W	YIL050W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YHR071W	YNL289W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YHR071W	YOL001W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YHR071W	YPL219W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YHR071W	YPL256C	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YIL050W	YNL289W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YIL050W	YOL001W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YIL050W	YPL219W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YIL050W	YPL256C	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YNL289W	YOL001W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YNL289W	YPL219W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YNL289W	YPL256C	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YOL001W	YPL219W	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YOL001W	YPL256C	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YPL219W	YPL256C	cyclin-dependent protein kinase holoenzyme complex (GO)	13
YBL045C	YDR529C	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	9
YBL045C	YEL024W	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	9
YBL045C	YFR033C	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	9
YBL045C	YGR183C	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	9
YBL045C	YHR001W-A	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	9
YBL045C	YJL166W	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	9
YBL045C	YOR065W	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	9
YBL045C	YPR191W	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	9
YDR529C	YEL024W	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	9
YDR529C	YFR033C	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	9
YDR529C	YGR183C	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	9
YDR529C	YHR001W-A	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	9
YDR529C	YJL166W	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	9
YDR529C	YOR065W	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	9
YDR529C	YPR191W	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	9
YEL024W	YFR033C	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	9
YEL024W	YGR183C	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	9
YEL024W	YHR001W-A	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	9
YEL024W	YJL166W	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	9
YEL024W	YOR065W	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	9
YEL024W	YPR191W	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	9
YFR033C	YGR183C	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	9
YFR033C	YHR001W-A	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	9
YFR033C	YJL166W	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	9
YFR033C	YOR065W	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	9
YFR033C	YPR191W	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	9
YGR183C	YHR001W-A	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	9
YGR183C	YJL166W	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	9
YGR183C	YOR065W	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	9
YGR183C	YPR191W	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	9
YHR001W-A	YJL166W	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	9
YHR001W-A	YOR065W	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	9
YHR001W-A	YPR191W	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	9
YJL166W	YOR065W	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	9
YJL166W	YPR191W	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	9
YOR065W	YPR191W	Cytochrome bc1 complex (Ubiquinol-cytochrome c reductase complex, complex III)	9
YDR424C	YDR488C	cytoplasmic dynein complex (GO)	4
YDR424C	YKR054C	cytoplasmic dynein complex (GO)	4
YDR424C	YMR299C	cytoplasmic dynein complex (GO)	4
YDR488C	YKR054C	cytoplasmic dynein complex (GO)	4
YDR488C	YMR299C	cytoplasmic dynein complex (GO)	4
YKR054C	YMR299C	cytoplasmic dynein complex (GO)	4
YBL027W	YBL087C	cytoplasmic ribosomal large subunit	81
YBL027W	YBL092W	cytoplasmic ribosomal large subunit	81
YBL027W	YBR031W	cytoplasmic ribosomal large subunit	81
YBL027W	YBR084C-A	cytoplasmic ribosomal large subunit	81
YBL027W	YBR191W	cytoplasmic ribosomal large subunit	81
YBL027W	YDL075W	cytoplasmic ribosomal large subunit	81
YBL027W	YDL081C	cytoplasmic ribosomal large subunit	81
YBL027W	YDL082W	cytoplasmic ribosomal large subunit	81
YBL027W	YDL130W	cytoplasmic ribosomal large subunit	81
YBL027W	YDL133C-A	cytoplasmic ribosomal large subunit	81
YBL027W	YDL136W	cytoplasmic ribosomal large subunit	81
YBL027W	YDL184C	cytoplasmic ribosomal large subunit	81
YBL027W	YDL191W	cytoplasmic ribosomal large subunit	81
YBL027W	YDR012W	cytoplasmic ribosomal large subunit	81
YBL027W	YDR382W	cytoplasmic ribosomal large subunit	81
YBL027W	YDR418W	cytoplasmic ribosomal large subunit	81
YBL027W	YDR471W	cytoplasmic ribosomal large subunit	81
YBL027W	YDR500C	cytoplasmic ribosomal large subunit	81
YBL027W	YEL054C	cytoplasmic ribosomal large subunit	81
YBL027W	YER056C-A	cytoplasmic ribosomal large subunit	81
YBL027W	YER117W	cytoplasmic ribosomal large subunit	81
YBL027W	YFL034C-A	cytoplasmic ribosomal large subunit	81
YBL027W	YFR031C-A	cytoplasmic ribosomal large subunit	81
YBL027W	YFR032C-A	cytoplasmic ribosomal large subunit	81
YBL027W	YGL030W	cytoplasmic ribosomal large subunit	81
YBL027W	YGL031C	cytoplasmic ribosomal large subunit	81
YBL027W	YGL076C	cytoplasmic ribosomal large subunit	81
YBL027W	YGL103W	cytoplasmic ribosomal large subunit	81
YBL027W	YGL135W	cytoplasmic ribosomal large subunit	81
YBL027W	YGL147C	cytoplasmic ribosomal large subunit	81
YBL027W	YGR034W	cytoplasmic ribosomal large subunit	81
YBL027W	YGR085C	cytoplasmic ribosomal large subunit	81
YBL027W	YGR148C	cytoplasmic ribosomal large subunit	81
YBL027W	YHL001W	cytoplasmic ribosomal large subunit	81
YBL027W	YHL033C	cytoplasmic ribosomal large subunit	81
YBL027W	YHR010W	cytoplasmic ribosomal large subunit	81
YBL027W	YHR141C	cytoplasmic ribosomal large subunit	81
YBL027W	YIL018W	cytoplasmic ribosomal large subunit	81
YBL027W	YIL052C	cytoplasmic ribosomal large subunit	81
YBL027W	YIL133C	cytoplasmic ribosomal large subunit	81
YBL027W	YIL148W	cytoplasmic ribosomal large subunit	81
YBL027W	YJL177W	cytoplasmic ribosomal large subunit	81
YBL027W	YJL189W	cytoplasmic ribosomal large subunit	81
YBL027W	YJR094W-A	cytoplasmic ribosomal large subunit	81
YBL027W	YKL006W	cytoplasmic ribosomal large subunit	81
YBL027W	YKL180W	cytoplasmic ribosomal large subunit	81
YBL027W	YKR094C	cytoplasmic ribosomal large subunit	81
YBL027W	YLL045C	cytoplasmic ribosomal large subunit	81
YBL027W	YLR029C	cytoplasmic ribosomal large subunit	81
YBL027W	YLR061W	cytoplasmic ribosomal large subunit	81
YBL027W	YLR075W	cytoplasmic ribosomal large subunit	81
YBL027W	YLR185W	cytoplasmic ribosomal large subunit	81
YBL027W	YLR325C	cytoplasmic ribosomal large subunit	81
YBL027W	YLR340W	cytoplasmic ribosomal large subunit	81
YBL027W	YLR344W	cytoplasmic ribosomal large subunit	81
YBL027W	YLR406C	cytoplasmic ribosomal large subunit	81
YBL027W	YLR448W	cytoplasmic ribosomal large subunit	81
YBL027W	YML073C	cytoplasmic ribosomal large subunit	81
YBL027W	YMR121C	cytoplasmic ribosomal large subunit	81
YBL027W	YMR142C	cytoplasmic ribosomal large subunit	81
YBL027W	YMR194W	cytoplasmic ribosomal large subunit	81
YBL027W	YMR242C	cytoplasmic ribosomal large subunit	81
YBL027W	YNL067W	cytoplasmic ribosomal large subunit	81
YBL027W	YNL069C	cytoplasmic ribosomal large subunit	81
YBL027W	YNL162W	cytoplasmic ribosomal large subunit	81
YBL027W	YNL301C	cytoplasmic ribosomal large subunit	81
YBL027W	YOL039W	cytoplasmic ribosomal large subunit	81
YBL027W	YOL120C	cytoplasmic ribosomal large subunit	81
YBL027W	YOL127W	cytoplasmic ribosomal large subunit	81
YBL027W	YOR063W	cytoplasmic ribosomal large subunit	81
YBL027W	YOR234C	cytoplasmic ribosomal large subunit	81
YBL027W	YOR312C	cytoplasmic ribosomal large subunit	81
YBL027W	YPL079W	cytoplasmic ribosomal large subunit	81
YBL027W	YPL131W	cytoplasmic ribosomal large subunit	81
YBL027W	YPL143W	cytoplasmic ribosomal large subunit	81
YBL027W	YPL198W	cytoplasmic ribosomal large subunit	81
YBL027W	YPL220W	cytoplasmic ribosomal large subunit	81
YBL027W	YPL249C-A	cytoplasmic ribosomal large subunit	81
YBL027W	YPR043W	cytoplasmic ribosomal large subunit	81
YBL027W	YPR102C	cytoplasmic ribosomal large subunit	81
YBL087C	YBL092W	cytoplasmic ribosomal large subunit	81
YBL087C	YBR031W	cytoplasmic ribosomal large subunit	81
YBL087C	YBR084C-A	cytoplasmic ribosomal large subunit	81
YBL087C	YBR191W	cytoplasmic ribosomal large subunit	81
YBL087C	YDL075W	cytoplasmic ribosomal large subunit	81
YBL087C	YDL081C	cytoplasmic ribosomal large subunit	81
YBL087C	YDL082W	cytoplasmic ribosomal large subunit	81
YBL087C	YDL130W	cytoplasmic ribosomal large subunit	81
YBL087C	YDL133C-A	cytoplasmic ribosomal large subunit	81
YBL087C	YDL136W	cytoplasmic ribosomal large subunit	81
YBL087C	YDL184C	cytoplasmic ribosomal large subunit	81
YBL087C	YDL191W	cytoplasmic ribosomal large subunit	81
YBL087C	YDR012W	cytoplasmic ribosomal large subunit	81
YBL087C	YDR382W	cytoplasmic ribosomal large subunit	81
YBL087C	YDR418W	cytoplasmic ribosomal large subunit	81
YBL087C	YDR471W	cytoplasmic ribosomal large subunit	81
YBL087C	YDR500C	cytoplasmic ribosomal large subunit	81
YBL087C	YEL054C	cytoplasmic ribosomal large subunit	81
YBL087C	YER056C-A	cytoplasmic ribosomal large subunit	81
YBL087C	YER117W	cytoplasmic ribosomal large subunit	81
YBL087C	YFL034C-A	cytoplasmic ribosomal large subunit	81
YBL087C	YFR031C-A	cytoplasmic ribosomal large subunit	81
YBL087C	YFR032C-A	cytoplasmic ribosomal large subunit	81
YBL087C	YGL030W	cytoplasmic ribosomal large subunit	81
YBL087C	YGL031C	cytoplasmic ribosomal large subunit	81
YBL087C	YGL076C	cytoplasmic ribosomal large subunit	81
YBL087C	YGL103W	cytoplasmic ribosomal large subunit	81
YBL087C	YGL135W	cytoplasmic ribosomal large subunit	81
YBL087C	YGL147C	cytoplasmic ribosomal large subunit	81
YBL087C	YGR034W	cytoplasmic ribosomal large subunit	81
YBL087C	YGR085C	cytoplasmic ribosomal large subunit	81
YBL087C	YGR148C	cytoplasmic ribosomal large subunit	81
YBL087C	YHL001W	cytoplasmic ribosomal large subunit	81
YBL087C	YHL033C	cytoplasmic ribosomal large subunit	81
YBL087C	YHR010W	cytoplasmic ribosomal large subunit	81
YBL087C	YHR141C	cytoplasmic ribosomal large subunit	81
YBL087C	YIL018W	cytoplasmic ribosomal large subunit	81
YBL087C	YIL052C	cytoplasmic ribosomal large subunit	81
YBL087C	YIL133C	cytoplasmic ribosomal large subunit	81
YBL087C	YIL148W	cytoplasmic ribosomal large subunit	81
YBL087C	YJL177W	cytoplasmic ribosomal large subunit	81
YBL087C	YJL189W	cytoplasmic ribosomal large subunit	81
YBL087C	YJR094W-A	cytoplasmic ribosomal large subunit	81
YBL087C	YKL006W	cytoplasmic ribosomal large subunit	81
YBL087C	YKL180W	cytoplasmic ribosomal large subunit	81
YBL087C	YKR094C	cytoplasmic ribosomal large subunit	81
YBL087C	YLL045C	cytoplasmic ribosomal large subunit	81
YBL087C	YLR029C	cytoplasmic ribosomal large subunit	81
YBL087C	YLR061W	cytoplasmic ribosomal large subunit	81
YBL087C	YLR075W	cytoplasmic ribosomal large subunit	81
YBL087C	YLR185W	cytoplasmic ribosomal large subunit	81
YBL087C	YLR325C	cytoplasmic ribosomal large subunit	81
YBL087C	YLR340W	cytoplasmic ribosomal large subunit	81
YBL087C	YLR344W	cytoplasmic ribosomal large subunit	81
YBL087C	YLR406C	cytoplasmic ribosomal large subunit	81
YBL087C	YLR448W	cytoplasmic ribosomal large subunit	81
YBL087C	YML073C	cytoplasmic ribosomal large subunit	81
YBL087C	YMR121C	cytoplasmic ribosomal large subunit	81
YBL087C	YMR142C	cytoplasmic ribosomal large subunit	81
YBL087C	YMR194W	cytoplasmic ribosomal large subunit	81
YBL087C	YMR242C	cytoplasmic ribosomal large subunit	81
YBL087C	YNL067W	cytoplasmic ribosomal large subunit	81
YBL087C	YNL069C	cytoplasmic ribosomal large subunit	81
