orf_name_a,orf_name_b,Uetz-screen,Ito-core,CCSB-YI1,YeRI
YHL003C,YJL183W,False,False,True,False
YHL003C,YKL008C,False,True,False,False
YHL003C,YMR298W,False,True,True,False
YHL003C,YOR223W,False,False,True,False
YHL003C,YPL094C,False,False,True,False
YHL004W,YHR033W,False,False,False,True
YHL004W,YIL103W,False,False,False,True
YHL004W,YIR010W,False,False,False,True
YHL004W,YJL112W,False,False,True,False
YHL004W,YLR102C,False,False,False,True
YHL004W,YLR385C,False,False,False,True
YHL004W,YLR423C,False,True,True,False
YHL004W,YML088W,False,False,False,True
YHL004W,YML121W,False,False,False,True
YHL004W,YMR232W,False,False,False,True
YHL004W,YNL086W,False,False,False,True
YHL004W,YOR158W,False,False,False,True
YHL004W,YOR284W,False,False,True,False
YHL004W,YPL173W,False,False,False,True
YHL004W,YPL255W,False,True,False,False
YHL006C,YIL132C,False,False,False,True
YHL006C,YIL152W,False,False,False,True
YHL006C,YJR141W,False,False,False,True
YHL006C,YKL183W,False,False,False,True
YHL006C,YKR083C,False,False,False,True
YHL006C,YLR046C,True,False,False,False
YHL006C,YLR376C,False,False,True,False
YHL006C,YML064C,False,False,False,True
YHL006C,YNL021W,True,False,False,False
YHL009C,YLR291C,False,False,True,False
YHL009C,YMR314W,False,False,True,False
YHL009C,YNL189W,True,False,False,False
YHL010C,YHL010C,False,False,False,True
YHL011C,YKL181W,False,True,True,False
YHL012W,YML051W,False,False,True,True
YHL018W,YHL018W,True,True,True,False
YHL018W,YLR291C,False,False,True,False
YHL018W,YMR111C,False,False,True,False
YHL018W,YNL113W,False,False,True,False
YHL018W,YNL189W,False,True,False,False
YHL018W,YNL288W,False,False,True,False
YHL018W,YOL054W,False,False,True,False
YHL018W,YPL070W,False,False,True,False
YHL019C,YKL135C,True,True,False,False
YHL019C,YPR029C,False,True,False,False
YHL021C,YOR210W,False,False,False,True
YHL025W,YLR438W,True,False,False,False
YHL027W,YJL056C,True,False,False,False
YHL027W,YOR275C,False,False,False,True
YHL029C,YNL099C,False,False,False,True
YHL031C,YPL094C,False,False,True,False
YHL033C,YML029W,False,False,True,False
YHL039W,YMR111C,False,False,True,False
YHL042W,YOR127W,True,False,False,False
YHL046C,YOR355W,True,False,False,False
YHL048W,YNL125C,False,False,False,True
YHR005C,YOR212W,False,True,False,False
YHR008C,YHR008C,False,False,False,True
YHR008C,YJR011C,False,False,False,True
YHR008C,YLR291C,False,False,False,True
YHR008C,YMR239C,False,False,False,True
YHR008C,YMR308C,False,False,False,True
YHR008C,YNL189W,False,False,False,True
YHR008C,YOR185C,False,False,False,True
YHR008C,YPL070W,False,False,False,True
YHR009C,YOR359W,False,True,False,False
YHR014W,YHR185C,True,False,False,False
YHR015W,YOR157C,False,False,False,True
YHR016C,YLR243W,True,False,False,False
YHR016C,YMR255W,True,False,False,False
YHR022C,YML046W,False,False,False,True
YHR022C,YOR032C,False,False,True,False
YHR025W,YHR025W,False,True,True,False
YHR025W,YML064C,False,True,False,False
YHR025W,YNL078W,False,False,False,True
YHR025W,YNL189W,False,True,True,False
YHR026W,YIR038C,False,False,True,False
YHR026W,YJR091C,False,True,False,False
YHR030C,YPL140C,True,False,False,False
YHR033W,YHR033W,False,False,False,True
YHR033W,YML064C,False,False,False,True
YHR033W,YNL189W,False,False,False,True
YHR033W,YOR368W,False,False,False,True
YHR033W,YPL018W,False,False,False,True
YHR034C,YOR279C,False,False,False,True
YHR035W,YPR119W,True,False,False,False
YHR036W,YJL183W,False,False,True,False
YHR036W,YMR153W,False,False,False,True
YHR036W,YNR026C,False,False,False,True
YHR050W,YIL089W,False,False,False,True
YHR051W,YIL111W,False,False,False,True
YHR051W,YMR153W,False,False,False,True
YHR057C,YJR091C,True,False,False,False
YHR057C,YMR214W,False,False,False,True
YHR057C,YNL232W,False,False,False,True
YHR060W,YKL119C,False,False,False,True
YHR060W,YLR447C,True,True,True,False
YHR060W,YPL019C,True,False,False,False
YHR060W,YPR105C,True,False,False,False
YHR066W,YPR143W,False,False,True,False
YHR067W,YKL192C,False,False,False,True
YHR067W,YML064C,False,False,False,True
YHR068W,YHR068W,False,False,True,False
YHR068W,YJR047C,False,False,True,False
YHR068W,YPL070W,False,False,True,False
YHR072WA,YLR175W,False,False,False,True
YHR072WA,YNL124W,False,False,True,False
YHR072WA,YPL208W,False,False,True,False
YHR074W,YHR074W,False,True,True,False
YHR075C,YJR003C,False,False,False,True
YHR076W,YMR079W,False,False,True,False
YHR076W,YPR159W,False,False,False,True
YHR084W,YPL049C,False,False,True,False
YHR089C,YLR175W,False,False,False,True
YHR090C,YNL086W,False,False,False,True
YHR091C,YOL088C,True,False,False,False
YHR096C,YIR038C,False,False,True,False
YHR098C,YJR048W,False,True,False,False
YHR098C,YPR181C,False,False,True,False
YHR102W,YKL189W,False,True,True,False
YHR102W,YOR353C,False,True,True,False
YHR105W,YLR183C,False,False,False,True
YHR105W,YNL044W,False,False,True,False
YHR107C,YJR076C,False,True,True,False
YHR109W,YKL029C,False,False,False,True
YHR111W,YHR111W,True,False,True,False
YHR111W,YIL008W,True,True,True,False
YHR111W,YLR291C,False,False,True,False
YHR111W,YML110C,False,False,True,False
YHR111W,YPL070W,False,False,True,False
YHR112C,YHR112C,False,False,True,False
YHR112C,YLR291C,False,False,True,False
YHR112C,YNL189W,False,False,True,False
YHR113W,YHR113W,False,True,True,False
YHR113W,YJL030W,False,False,True,False
YHR113W,YKL103C,False,False,True,False
YHR113W,YLR021W,False,False,True,False
YHR113W,YLR291C,False,False,True,False
YHR113W,YML064C,False,True,False,False
YHR113W,YMR308C,False,False,True,False
YHR113W,YNL078W,False,False,False,True
YHR113W,YNL153C,False,False,True,False
YHR113W,YNL189W,False,False,True,False
YHR113W,YNL222W,False,False,True,False
YHR113W,YOL082W,False,True,True,False
YHR113W,YPL129W,False,False,True,False
YHR113W,YPL201C,False,False,True,False
YHR114W,YIL132C,False,True,False,False
YHR114W,YJL180C,False,True,False,False
YHR114W,YJL203W,False,True,False,False
YHR114W,YLR423C,False,False,True,False
YHR114W,YNL092W,False,True,False,False
YHR114W,YNL094W,False,False,True,False
YHR114W,YOL018C,False,True,False,False
YHR114W,YOR059C,False,True,False,False
YHR115C,YLR215C,False,False,True,True
YHR115C,YOR215C,True,False,False,False
YHR121W,YPL049C,False,False,True,False
YHR122W,YIL128W,False,False,True,False
YHR123W,YIR038C,False,False,True,False
YHR123W,YJL163C,False,False,False,True
YHR123W,YPL094C,False,False,True,False
YHR123W,YPR159W,False,False,False,True
YHR128W,YNR012W,False,True,True,False
YHR128W,YPR185W,True,False,False,False
YHR129C,YHR129C,False,False,True,False
YHR129C,YJR008W,False,True,False,False
YHR129C,YLR102C,False,False,False,True
YHR129C,YMR294W,False,True,True,False
YHR129C,YPL070W,False,False,True,False
YHR129C,YPL174C,True,False,False,False
YHR130C,YJR091C,False,True,False,False
YHR134W,YMR095C,False,False,True,False
YHR134W,YOR285W,False,False,False,True
YHR137W,YHR137W,False,False,True,False
YHR140W,YIR038C,False,False,True,False
YHR141C,YML088W,False,False,False,True
YHR149C,YMR153W,False,False,False,True
YHR156C,YJR010W,False,True,False,False
YHR158C,YJR122W,True,False,False,False
YHR158C,YLR452C,False,False,True,False
YHR158C,YMR181C,True,False,False,False
YHR158C,YOR047C,True,False,False,False
YHR159W,YML064C,False,False,False,True
YHR159W,YNL189W,False,False,False,True
YHR160C,YIL160C,False,False,True,False
YHR161C,YIL095W,False,False,True,False
YHR161C,YIL122W,False,False,True,False
YHR161C,YNL020C,False,False,False,True
YHR161C,YPL077C,False,False,True,False
YHR166C,YHR169W,False,False,False,True
YHR166C,YJL036W,False,False,False,True
YHR166C,YLR451W,False,True,False,False
YHR166C,YPL124W,False,True,False,False
YHR167W,YJL011C,False,False,True,False
YHR167W,YLR423C,False,False,True,False
YHR167W,YML062C,False,False,True,False
YHR167W,YNL041C,False,False,True,False
YHR169W,YKL075C,False,True,False,False
YHR169W,YLR052W,False,False,False,True
YHR169W,YNR054C,False,False,False,True
YHR170W,YLR291C,False,False,False,True
YHR170W,YML051W,False,False,False,True
YHR170W,YPL070W,False,False,False,True
YHR171W,YLL042C,False,False,True,False
YHR171W,YNR007C,True,True,True,False
YHR173C,YMR214W,False,False,False,True
YHR181W,YOR181W,False,False,False,True
YHR184W,YHR184W,True,False,False,False
YHR185C,YIL007C,True,False,True,False
YHR185C,YMR016C,False,False,True,False
YHR185C,YPL204W,True,True,True,False
YHR187W,YMR312W,True,False,True,False
YHR192W,YPR159W,False,False,False,True
YHR193C,YLR146C,False,False,True,False
YHR193C,YPL037C,False,False,True,False
YHR197W,YLR423C,False,True,False,False
YHR211W,YIR038C,False,False,True,False
YHR211W,YPL094C,False,False,True,False
YHR216W,YNL189W,False,True,False,False
YIL001W,YOL133W,True,False,False,False
YIL001W,YOR158W,False,False,False,True
YIL007C,YOR117W,False,True,True,False
YIL009CA,YPL024W,False,False,False,True
YIL011W,YMR201C,True,False,False,False
YIL018W,YKL075C,False,False,False,True
YIL018W,YPL004C,False,False,True,False
YIL026C,YPR068C,False,False,True,False
YIL033C,YIL033C,False,False,True,False
YIL033C,YJL164C,False,True,False,False
YIL033C,YKL166C,True,True,False,False
YIL033C,YPL149W,False,False,True,False
YIL033C,YPL203W,False,True,True,False
YIL035C,YOR061W,False,False,False,True
YIL039W,YIR038C,False,False,True,False
YIL041W,YJL044C,False,False,False,True
YIL043C,YML088W,False,False,False,True
YIL044C,YNR023W,False,False,False,True
YIL045W,YOR178C,False,False,True,False
YIL046W,YJR130C,False,False,True,False
YIL046W,YML082W,False,False,True,True
YIL050W,YLR190W,False,True,False,False
YIL050W,YPL031C,False,True,True,True
YIL052C,YPL204W,False,False,False,True
YIL053W,YPL201C,False,True,True,False
YIL057C,YLR345W,False,False,False,True
YIL057C,YNL036W,False,False,False,True
YIL062C,YKL013C,False,True,False,False
YIL062C,YML095C,False,False,False,True
YIL062C,YNR035C,False,False,False,True
YIL065C,YJL112W,False,False,True,False
YIL065C,YJR091C,True,False,False,False
YIL065C,YKR036C,False,False,False,True
YIL065C,YLR321C,True,False,False,False
YIL065C,YLR356W,False,False,False,True
YIL065C,YML030W,False,False,False,True
YIL065C,YML130C,False,False,False,True
YIL065C,YMR026C,False,False,False,True
YIL065C,YNL100W,False,False,False,True
YIL069C,YPL004C,False,False,True,False
YIL074C,YIL074C,True,True,True,False
YIL074C,YLR291C,False,False,True,False
YIL074C,YNL311C,True,False,True,False
YIL075C,YLR421C,False,True,False,False
YIL079C,YLR423C,False,False,True,False
YIL079C,YPL070W,False,False,False,True
YIL084C,YLR423C,False,False,True,False
YIL085C,YJL019W,False,False,True,False
YIL089W,YJR152W,False,False,False,True
YIL089W,YNR019W,False,False,False,True
YIL089W,YPR063C,False,False,False,True
YIL092W,YLR423C,False,False,True,True
YIL092W,YML064C,False,False,False,True
YIL092W,YNL193W,False,False,False,True
YIL095W,YLR206W,False,False,True,False
YIL097W,YKR022C,False,False,False,True
YIL097W,YOR117W,False,False,False,True
YIL097W,YOR304CA,False,False,False,True
YIL103W,YJR097W,False,False,False,True
YIL103W,YKL191W,False,True,True,False
YIL103W,YLR347C,False,False,False,True
YIL103W,YLR368W,False,False,False,True
YIL103W,YML095C,False,False,False,True
YIL103W,YPL070W,False,False,False,True
YIL104C,YNL124W,False,True,False,False
YIL105C,YIL105C,False,False,True,False
YIL105C,YKL130C,True,False,False,False
YIL105C,YLR423C,False,False,True,False
YIL105C,YMR068W,True,False,False,True
YIL105C,YNL047C,True,False,False,False
YIL105C,YPL059W,True,True,False,False
YIL105WA,YPL049C,False,False,True,True
YIL106W,YNL161W,False,True,False,False
YIL106W,YNL302C,False,False,False,True
YIL109C,YKL068W,False,False,True,False
YIL109C,YKL103C,False,False,True,False
YIL109C,YLR245C,False,False,True,False
YIL109C,YMR124W,False,False,True,False
YIL109C,YOL130W,False,False,True,False
YIL109C,YPR181C,False,False,True,False
YIL119C,YNL107W,False,False,True,False
YIL122W,YIL122W,False,False,True,False
YIL122W,YJL030W,False,False,True,True
YIL122W,YPL031C,False,False,True,False
YIL124W,YIR038C,False,False,True,False
YIL127C,YKR092C,False,False,False,True
YIL127C,YML051W,False,False,False,True
YIL132C,YLR321C,True,False,False,False
YIL132C,YLR376C,True,True,True,True
YIL144W,YLR423C,False,False,True,False
YIL144W,YOL069W,False,True,True,False
YIL144W,YOR174W,False,False,True,False
YIL144W,YPL174C,True,False,False,False
YIL144W,YPL260W,True,False,False,False
YIL148W,YKR021W,False,False,False,True
YIL148W,YML097C,False,False,False,True
YIL148W,YMR276W,False,False,False,True
YIL148W,YNL116W,False,False,False,True
YIL148W,YPL096W,False,False,False,True
YIL150C,YJR003C,False,False,False,True
YIL150C,YKR019C,False,False,False,True
YIL151C,YLR121C,True,False,False,False
YIL152W,YJL112W,False,False,True,False
YIL152W,YLR048W,False,False,False,True
YIL152W,YLR288C,False,False,False,True
YIL152W,YLR368W,False,False,False,True
YIL152W,YLR376C,False,False,False,True
YIL152W,YLR423C,False,False,True,False
YIL152W,YML051W,False,False,False,True
YIL152W,YML064C,False,False,False,True
YIL153W,YLL001W,False,False,True,False
YIL153W,YLR258W,False,False,True,False
YIL153W,YLR423C,False,False,True,False
YIL153W,YNL021W,False,False,True,False
YIL153W,YNL229C,False,False,True,False
YIL153W,YNL314W,False,False,True,False
YIL161W,YNL023C,False,False,False,True
YIL163C,YPL161C,True,False,False,False
YIL164C,YLR291C,False,False,False,True
YIR010W,YKR027W,False,False,False,True
YIR010W,YLR347C,False,False,False,True
YIR011C,YLR291C,False,False,False,True
YIR015W,YLR291C,False,False,False,True
YIR015W,YLR345W,False,False,True,True
YIR015W,YML064C,False,False,False,True
YIR015W,YPL070W,False,False,False,True
YIR016W,YMR100W,False,False,False,True
YIR016W,YNL161W,False,True,False,False
YIR017C,YLR315W,False,False,False,True
YIR017C,YLR423C,False,False,True,False
YIR017C,YML064C,False,False,False,True
YIR017C,YNL182C,False,False,False,True
YIR017C,YNL189W,False,False,False,True
YIR017C,YOL069W,False,False,False,True
YIR017C,YPR083W,False,False,False,True
YIR018W,YLR291C,False,False,False,True
YIR018W,YML064C,False,False,False,True
YIR018W,YNL189W,False,False,False,True
YIR018W,YOR039W,False,False,False,True
YIR018W,YOR185C,False,False,False,True
YIR018W,YOR368W,False,False,False,True
YIR022W,YJR010CA,False,False,False,True
YIR022W,YJR015W,False,False,False,True
YIR022W,YLR066W,False,False,False,True
YIR022W,YML055W,False,False,False,True
YIR024C,YLR315W,False,False,False,True
YIR024C,YOL069W,False,False,False,True
YIR025W,YJL058C,False,False,True,False
YIR032C,YIR032C,True,False,True,False
YIR033W,YJL117W,False,False,True,False
YIR033W,YLR268W,False,False,True,False
YIR033W,YML055W,False,False,True,False
YIR033W,YNL111C,False,False,True,False
YIR033W,YNL219C,False,False,True,False
YIR033W,YNL263C,False,False,True,False
YIR033W,YNR030W,False,False,True,False
YIR033W,YOL126C,False,False,True,False
YIR033W,YPL053C,False,False,True,False
YIR033W,YPR159CA,False,False,True,False
YIR033W,YPR174C,False,False,True,False
YIR034C,YOR138C,False,False,True,False
YIR035C,YIR035C,False,False,True,False
YIR035C,YLR291C,False,False,True,False
YIR036C,YIR036C,False,False,True,False
YIR037W,YLR216C,True,False,False,False
YIR037W,YLR345W,False,False,True,False
YIR038C,YIR038C,False,True,True,False
YIR038C,YJL097W,False,False,True,False
YIR038C,YJL117W,False,False,True,False
YIR038C,YJL183W,False,False,True,False
YIR038C,YJR010CA,False,False,True,False
YIR038C,YJR073C,False,False,True,False
YIR038C,YJR075W,False,False,True,False
YIR038C,YJR118C,False,False,True,False
YIR038C,YKL008C,False,False,True,False
YIR038C,YLL014W,False,False,True,False
YIR038C,YLR268W,False,False,True,False
YIR038C,YML038C,False,False,True,False
YIR038C,YML055W,False,False,True,False
YIR038C,YML125C,False,False,True,False
YIR038C,YNL111C,False,False,True,False
YIR038C,YNL217W,False,False,True,False
YIR038C,YNL219C,False,False,True,False
YIR038C,YNL263C,False,False,True,False
YIR038C,YNR030W,False,False,True,False
YIR038C,YOL003C,False,False,True,False
YIR038C,YOL018C,False,False,True,False
YIR038C,YOL126C,False,False,True,False
YIR038C,YOR321W,False,False,True,False
YIR038C,YPL053C,False,False,True,False
YIR038C,YPR113W,False,False,True,False
YIR038C,YPR159CA,False,False,True,False
YIR041W,YPL070W,False,False,False,True
YJL001W,YLR386W,True,False,False,False
YJL004C,YNL044W,False,False,False,True
YJL004C,YPL191C,False,False,False,True
YJL006C,YML112W,False,False,True,True
YJL011C,YKL015W,False,False,True,False
YJL011C,YKL144C,False,False,False,True
YJL012C,YPR178W,False,False,False,True
YJL013C,YNL236W,True,False,False,False
YJL013C,YOR026W,True,False,True,False
YJL019W,YJL019W,False,False,True,False
YJL019W,YJR068W,False,False,True,False
YJL019W,YMR001C,False,True,True,False
YJL019W,YNL029C,False,False,True,False
YJL019W,YOL012C,False,False,True,False
YJL019W,YOR288C,False,False,True,False
YJL019W,YPR113W,False,False,True,False
YJL019W,YPR174C,False,False,True,False
YJL023C,YOR229W,False,False,False,True
YJL024C,YPL195W,False,False,False,True
YJL025W,YLR423C,False,False,True,False
YJL025W,YMR111C,False,False,True,False
YJL025W,YOR284W,False,False,True,False
YJL025W,YOR380W,False,False,True,False
YJL030W,YNL218W,True,False,False,False
YJL030W,YNL236W,True,False,False,False
YJL030W,YOL116W,False,False,True,False
YJL030W,YPL070W,False,False,False,True
YJL031C,YJL036W,False,False,False,True
YJL031C,YJR046W,False,False,False,True
YJL031C,YPR176C,False,False,True,False
YJL035C,YLR316C,False,False,False,True
YJL036W,YJR011C,False,False,False,True
YJL036W,YKL012W,False,False,False,True
YJL036W,YKL049C,False,False,False,True
YJL036W,YKL138CA,False,False,False,True
YJL036W,YLR031W,False,False,False,True
YJL036W,YLR099WA,False,False,False,True
YJL036W,YLR423C,False,True,False,True
YJL036W,YML064C,False,False,False,True
YJL036W,YNL086W,False,False,False,True
YJL036W,YNL189W,False,False,False,True
YJL036W,YOR132W,False,False,False,True
YJL036W,YOR158W,False,False,False,True
YJL036W,YPR083W,False,False,False,True
YJL039C,YMR153W,False,True,False,False
YJL041W,YJL061W,False,True,True,False
YJL044C,YOR089C,False,False,False,True
YJL047C,YOL133W,False,False,True,False
YJL048C,YJL048C,False,False,False,True
YJL048C,YKL130C,True,True,False,True
YJL048C,YLR291C,False,False,False,True
YJL048C,YLR423C,False,False,True,False
YJL048C,YML031W,False,False,False,True
YJL048C,YMR153W,False,False,False,True
YJL057C,YMR129W,True,False,False,False
YJL057C,YMR153W,False,True,False,True
YJL057C,YOR233W,False,False,False,True
YJL057C,YPR174C,False,False,False,True
YJL058C,YJL058C,False,False,True,False
YJL058C,YJL112W,False,False,True,False
YJL058C,YLR295C,False,True,False,False
YJL058C,YLR423C,False,False,True,False
YJL058C,YML098W,False,True,False,False
YJL058C,YNL229C,False,False,True,False
YJL061W,YLR313C,False,False,False,True
YJL061W,YLR423C,False,True,True,False
YJL061W,YMR047C,False,True,False,False
YJL065C,YNR029C,True,False,False,True
YJL068C,YJL068C,False,False,True,False
YJL069C,YLR409C,False,False,True,False
YJL070C,YML035C,False,False,True,False
YJL083W,YPL004C,False,False,True,False
YJL084C,YOR348C,True,False,False,False
YJL085W,YNL086W,False,False,False,True
YJL090C,YLR072W,False,False,True,False
YJL090C,YLR098C,False,False,True,False
YJL090C,YLR386W,False,False,True,False
YJL090C,YML099C,False,False,True,False
YJL092W,YOR355W,True,False,False,False
YJL097W,YJL163C,False,False,False,True
YJL097W,YJR015W,False,False,False,True
YJL097W,YML029W,False,False,True,False
YJL097W,YPL094C,False,False,True,False
YJL097W,YPR071W,False,False,True,False
YJL100W,YPL100W,False,False,True,False
YJL103C,YLR377C,False,False,True,False
YJL104W,YMR071C,False,False,True,False
YJL104W,YOL082W,False,False,True,False
YJL110C,YLR424W,False,False,True,False
YJL110C,YNL021W,True,False,True,False
YJL112W,YJR003C,False,False,True,False
YJL112W,YJR046W,False,False,True,False
YJL112W,YKL189W,False,False,True,False
YJL112W,YLL001W,True,False,False,False
YJL112W,YLR291C,False,False,True,False
YJL112W,YLR356W,False,False,False,True
YJL112W,YML130C,False,False,False,True
YJL115W,YNL031C,False,False,False,True
YJL117W,YNR039C,False,False,False,True
YJL121C,YJL121C,False,False,True,False
YJL124C,YLR438CA,False,False,True,False
YJL124C,YOR375C,True,False,False,False
YJL124C,YPL188W,False,False,False,True
YJL125C,YNL062C,False,False,True,True
YJL134W,YML029W,False,False,True,False
YJL136C,YLR048W,False,False,False,True
YJL136C,YML024W,False,False,False,True
YJL136C,YNL100W,False,False,False,True
YJL136C,YNL214W,False,False,False,True
YJL136C,YOL147C,False,False,False,True
YJL136C,YPR128C,False,False,False,True
YJL137C,YJL137C,True,False,True,False
YJL137C,YLR258W,False,True,True,False
YJL138C,YPL125W,False,False,True,False
YJL140W,YNL116W,False,False,False,True
YJL141C,YMR231W,False,False,False,True
YJL141C,YOL133W,True,False,False,False
YJL145W,YLR266C,False,False,True,False
YJL148W,YMR269W,False,False,False,True
YJL151C,YML097C,False,False,True,False
YJL151C,YMR079W,False,False,True,False
YJL151C,YNL204C,False,False,True,False
YJL155C,YLR345W,False,False,True,True
YJL163C,YLL014W,False,False,False,True
YJL163C,YLR268W,False,False,False,True
YJL163C,YMR298W,False,False,False,True
YJL163C,YNL146W,False,False,False,True
YJL163C,YNL234W,False,False,False,True
YJL163C,YPL192C,False,False,False,True
YJL173C,YNL312W,False,False,True,True
YJL177W,YKR048C,False,False,False,True
YJL177W,YMR139W,False,False,False,True
YJL179W,YPL018W,False,False,False,True
YJL183W,YPL094C,False,False,True,False
YJL184W,YKR038C,False,False,False,True
YJL184W,YKR095WA,False,False,False,True
YJL184W,YOR117W,False,True,True,True
YJL184W,YPL174C,True,False,False,False
YJL185C,YMR204C,False,True,False,False
YJL185C,YNL100W,False,False,False,True
YJL185C,YOR127W,True,False,False,False
YJL187C,YMR001C,False,False,True,False
YJL187C,YOL029C,False,False,False,True
YJL187C,YPR082C,False,False,True,False
YJL189W,YKR048C,False,False,True,False
YJL189W,YMR139W,False,False,True,False
YJL189W,YOR229W,False,False,True,False
YJL199C,YJL199C,False,True,False,False
YJL199C,YLR291C,False,True,True,False
YJL199C,YML064C,False,True,False,False
YJL199C,YNL189W,False,True,False,False
YJL200C,YOL133W,True,False,False,False
YJL205C,YNL100W,False,False,False,True
YJL218W,YJL218W,False,True,False,False
YJL218W,YJR121W,False,False,True,False
YJL218W,YLR291C,False,False,True,False
YJL218W,YML064C,False,True,False,False
YJL218W,YNL189W,False,True,False,False
YJL218W,YPL070W,False,False,True,False
YJR002W,YOR158W,False,False,False,True
YJR003C,YJR046W,False,False,False,True
YJR003C,YJR048W,False,False,False,True
YJR003C,YJR050W,False,False,False,True
YJR003C,YLR423C,False,False,True,False
YJR003C,YMR213W,False,False,False,True
YJR003C,YMR244CA,False,False,False,True
YJR003C,YPL049C,False,False,True,False
YJR003C,YPL151C,False,False,False,True
YJR003C,YPR173C,False,False,True,False
YJR009C,YML053C,True,False,True,False
YJR010CA,YJR015W,False,False,False,True
YJR010CA,YJR126C,False,False,False,True
YJR010CA,YKL119C,False,False,False,True
YJR010CA,YLR066W,False,False,False,True
YJR010CA,YLR268W,False,False,False,True
YJR010CA,YLR433C,False,False,False,True
YJR010CA,YML055W,False,False,False,True
YJR010CA,YPR159CA,False,False,False,True
YJR010W,YJR010W,False,True,False,False
YJR010W,YLR291C,False,False,True,False
YJR010W,YNL189W,False,True,True,False
YJR011C,YLR052W,False,False,False,True
YJR011C,YLR102C,False,False,False,True
YJR011C,YLR368W,False,False,True,False
YJR011C,YML003W,False,False,False,True
YJR011C,YNL055C,False,False,False,True
YJR011C,YNR069C,False,True,False,False
YJR011C,YOR158W,False,False,False,True
YJR011C,YPL002C,False,False,False,True
YJR011C,YPL173W,False,False,False,True
YJR011C,YPR107C,False,False,False,True
YJR013W,YPL094C,False,False,True,False
YJR015W,YMR298W,False,False,False,True
YJR015W,YNL111C,False,False,False,True
YJR015W,YNL234W,False,False,False,True
YJR015W,YPL096CA,False,False,False,True
YJR015W,YPL218W,False,False,False,True
YJR015W,YPR170WB,False,False,False,True
YJR015W,YPR192W,False,False,False,True
YJR021C,YLR386W,False,False,True,False
YJR021C,YNL189W,False,True,False,False
YJR022W,YLR438CA,False,False,True,False
YJR024C,YJR024C,True,False,True,False
YJR034W,YNL236W,True,False,False,False
YJR039W,YMR021C,False,False,True,False
YJR039W,YOR111W,False,False,True,False
YJR044C,YOL129W,False,False,True,True
YJR046W,YMR111C,False,False,True,False
YJR046W,YNL086W,False,False,False,True
YJR046W,YPL166W,False,False,False,True
YJR050W,YJR050W,False,False,False,True
YJR050W,YLR048W,False,False,False,True
YJR050W,YLR117C,False,False,False,True
YJR050W,YLR291C,False,False,False,True
YJR051W,YLR297W,False,False,False,True
YJR052W,YLR442C,False,False,True,False
YJR052W,YMR201C,False,False,False,True
YJR053W,YMR055C,False,False,True,False
YJR055W,YPL193W,False,True,False,False
YJR056C,YJR056C,False,True,True,False
YJR056C,YNL189W,False,True,False,False
YJR057W,YJR057W,False,False,True,False
YJR057W,YLR291C,False,False,True,False
YJR062C,YKL109W,False,False,False,True
YJR065C,YNR035C,False,False,False,True
YJR067C,YPL271W,False,False,False,True
YJR068W,YMR213W,False,False,False,True
YJR068W,YNL290W,False,False,True,True
YJR072C,YLR150W,True,False,False,False
YJR072C,YLR243W,True,False,False,False
YJR072C,YOR262W,True,False,False,False
YJR073C,YPR159W,False,False,False,True
YJR074W,YLR293C,True,False,False,False
YJR074W,YMR314W,False,False,True,False
YJR074W,YOR185C,True,False,False,False
YJR075W,YPL094C,False,False,True,False
YJR076C,YLL019C,False,False,True,False
YJR080C,YML130C,False,False,False,True
YJR083C,YLR295C,False,True,False,False
YJR084W,YPR045C,False,False,False,True
YJR086W,YOR212W,True,True,False,False
YJR091C,YKL002W,False,True,False,False
YJR091C,YKL113C,False,True,False,False
YJR091C,YKR037C,True,False,False,False
YJR091C,YLR059C,False,True,False,False
YJR091C,YLR156W,False,True,False,False
YJR091C,YLR392C,True,False,False,False
YJR091C,YLR420W,False,True,False,False
YJR091C,YML015C,False,True,False,False
YJR091C,YMR067C,False,True,False,False
YJR091C,YNR048W,False,True,False,False
YJR091C,YOR014W,False,True,False,False
YJR091C,YOR265W,False,True,True,False
YJR091C,YOR317W,False,True,False,False
YJR091C,YPL159C,False,True,False,False
YJR093C,YNL092W,False,True,False,False
YJR093C,YPR107C,True,True,True,False
YJR094C,YMR139W,True,True,False,False
YJR097W,YNL092W,False,True,False,False
YJR101W,YLR423C,False,False,True,False
YJR102C,YLR417W,False,True,True,False
YJR102C,YML101C,False,True,False,False
YJR102C,YMR077C,False,True,True,True
YJR102C,YPL002C,False,True,True,True
YJR102C,YPL065W,False,False,True,True
YJR103W,YJR103W,False,True,False,False
YJR112W,YLR313C,False,False,False,True
YJR112W,YNL086W,False,False,False,True
YJR118C,YPL094C,False,False,True,False
YJR125C,YOR111W,True,True,False,False
YJR126C,YML055W,False,False,False,True
YJR128W,YLR291C,False,False,False,True
YJR128W,YNL189W,False,False,False,True
YJR128W,YPL070W,False,False,False,True
YJR133W,YNL189W,True,False,False,False
YJR134C,YMR047C,False,True,False,False
YJR135C,YLR381W,False,False,False,True
YJR135C,YPR046W,True,True,True,False
YJR136C,YKL033W,True,False,True,False
YJR136C,YPR118W,False,False,False,True
YJR141W,YLR447C,False,True,False,False
YJR152W,YLL014W,False,False,False,True
YJR152W,YML132W,False,False,False,True
YJR159W,YNL189W,True,False,False,False
YKL001C,YNL311C,True,True,True,False
YKL002W,YLR423C,False,True,False,False
