orf_name_a	gene_name_a	orf_name_b	gene_name_b	Uetz-screen	Ito-core	CCSB-YI1	YeRI	Zone	GI_PCC	CS_PCC	GE_PCC
YDL239C	ADY3	YKL103C	APE1	False	True	True	False	D	-0.02343	0.3684733478049292	
YDL239C	ADY3	YKR034W	DAL80	False	False	True	False	D	-0.01691	0.19199399699100814	
YDL239C	ADY3	YLR072W	LAM6	False	True	False	False	D	-0.01357	0.25079599942085207	
YDL239C	ADY3	YLR098C	CHA4	True	False	True	False	D	0.02116	0.3185678440083732	
YDL239C	ADY3	YLR423C	ATG17	False	True	True	False	C	0.07675		
YDL239C	ADY3	YML042W	CAT2	False	True	False	False	D	0.05249	0.017615675621125985	
YDL239C	ADY3	YNR012W	URK1	False	False	True	False	D	0.02544	-0.11992243892435268	
YDL239C	ADY3	YOL091W	SPO21	True	False	False	False	D	-0.02432	-0.16883114923656456	
YDL239C	ADY3	YOR304C-A	BIL1	False	False	True	False	D	0.05017	0.36970811236612783	
YDL239C	ADY3	YOR324C	FRT1	False	True	False	False	D	0.01078	0.150623954800213	
YDL239C	ADY3	YOR380W	RDR1	False	False	True	False	D	0.04786	0.1270738646101669	
YDL239C	ADY3	YPL049C	DIG1	False	False	True	False	C	-0.06622	-0.0051575120797593705	
YDL239C	ADY3	YPL070W	MUK1	False	True	True	False	C	0.05436	0.224236552388928	
YDL239C	ADY3	YPL124W	SPC29	False	True	False	False	C	-0.00092		
YDL239C	ADY3	YPL255W	BBP1	False	True	False	False	C			
YDL242W		YGL119W	COQ8	False	False	False	True	D			
YDL242W		YJL036W	SNX4	False	False	False	True	C	0.01476	-0.01681981925212997	
YDL242W		YLR315W	NKP2	False	False	False	True	C	-0.04299		
YDL242W		YNL193W		False	False	False	True	D		0.09202970380248156	
YDL242W		YOL069W	NUF2	False	False	False	True	C	-0.04099		
YDL242W		YPL065W	VPS28	False	False	False	True	C		-0.10655387437663814	
YDL243C	AAD4	YMR102C		False	False	False	True	D	-0.00553	0.030173511258983186	0.1603
YDL246C	SOR2	YDL246C	SOR2	True	False	False	False	D			
YDL246C	SOR2	YJR159W	SOR1	True	False	False	False	D	-0.0049		
YDR001C	NTH1	YLR270W	DCS1	True	False	True	False	C	0.00992		0.7249
YDR002W	YRB1	YKR048C	NAP1	True	False	False	False	C	0.07001		0.4452
YDR004W	RAD57	YDR076W	RAD55	False	False	True	True	A	0.45234	0.5388346175014864	
YDR005C	MAF1	YER081W	SER3	False	True	False	False	D	0.00331	0.05878720815068413	0.0926
YDR006C	SOK1	YGL215W	CLG1	False	False	False	True	B	0.10788	0.31660488314224283	0.4031
YDR013W	PSF1	YDR489W	SLD5	True	True	False	False	A	0.49511		0.43
YDR013W	PSF1	YJL072C	PSF2	False	False	False	True	A	0.34128		0.4936
YDR013W	PSF1	YOR115C	TRS33	False	False	False	True	B	-0.00954		0.6121
YDR013W	PSF1	YPR135W	CTF4	False	False	True	False	C	0.19051		0.3136
YDR013W	PSF1	YPR175W	DPB2	False	False	False	True	B			0.4002
YDR014W-A	HED1	YGR042W	MTE1	False	False	False	True	D			
YDR014W-A	HED1	YGR048W	UFD1	False	False	False	True	C			
YDR016C	DAD1	YDR320C-A	DAD4	False	False	True	False	A			
YDR016C	DAD1	YGL061C	DUO1	True	True	False	False	A	0.04553		
YDR016C	DAD1	YGR113W	DAM1	False	True	False	False	A	0.09802		
YDR016C	DAD1	YJR135C	MCM22	False	False	False	True	B	0.16302		
YDR016C	DAD1	YKR037C	SPC34	False	True	False	False	A			
YDR017C	KCS1	YDR099W	BMH2	True	False	False	False	C			0.0793
YDR020C	DAS2	YDR020C	DAS2	False	True	False	False	D			
YDR020C	DAS2	YNR012W	URK1	True	True	True	True	D	0.03869	0.7172844537504975	0.6046
YDR022C	ATG31	YLR423C	ATG17	False	True	False	True	A	-0.03608		
YDR026C	NSI1	YDR110W	FOB1	True	False	False	False	D	-0.01514	0.3076993606466502	
YDR027C	VPS54	YFL029C	CAK1	False	False	True	False	C			0.3458
YDR032C	PST2	YDR032C	PST2	True	False	True	False	A			
YDR032C	PST2	YLR291C	GCD7	False	False	True	False	B	-0.03881		-0.1025
YDR034C	LYS14	YER043C	SAH1	False	True	False	False	D			0.1857
YDR034C	LYS14	YGR113W	DAM1	False	True	False	False	C			0.1633
YDR036C	EHD3	YGL153W	PEX14	False	False	True	False	B	-0.05064	-0.09142241058350702	0.2168
YDR036C	EHD3	YKL142W	MRP8	False	False	True	False	B	-0.03793	0.5300002894368344	0.3077
YDR036C	EHD3	YLR397C	AFG2	False	False	True	False	C	0.07439		0.1326
YDR044W	HEM13	YDR044W	HEM13	False	False	True	False	D			
YDR044W	HEM13	YDR077W	SED1	True	False	False	True	D	-0.01982		
YDR044W	HEM13	YIR018W	YAP5	False	False	False	True	D	0.00243		
YDR045C	RPC11	YDR448W	ADA2	False	False	True	False	B	-2e-05		0.1453
YDR045C	RPC11	YIL122W	POG1	False	False	True	False	C	0.02129		
YDR045C	RPC11	YIL152W		False	False	False	True	C	0.00901		
YDR045C	RPC11	YJR128W		False	False	False	True	C	-0.05215		
YDR047W	HEM12	YDR047W	HEM12	False	False	True	False	D			
YDR051C	DET1	YDR051C	DET1	True	False	True	False	D			
YDR051C	DET1	YLR291C	GCD7	False	False	True	False	C	-0.021		0.1282
YDR052C	DBF4	YLR423C	ATG17	False	True	False	False	B	0.09215		0.2085
YDR054C	CDC34	YNL236W	SIN4	True	False	False	False	B	0.00075		0.0552
YDR059C	UBC5	YER068W	MOT2	False	False	False	True	B			0.052
YDR059C	UBC5	YPR093C	ASR1	False	False	True	False	C	0.01908	0.2841111910271359	0.3264
YDR063W	AIM7	YDR124W		False	False	True	False	D	0.03986	0.3045474410821854	0.0404
YDR063W	AIM7	YKR034W	DAL80	False	False	True	False	D	0.05263	0.00845666605629849	0.1229
YDR067C	OCA6	YLR291C	GCD7	False	False	False	True	B	0.09323		0.0595
YDR067C	OCA6	YML064C	TEM1	False	False	False	True	C	-0.00565		0.1189
YDR067C	OCA6	YNL189W	SRP1	False	False	False	True	B	-0.0126		0.1488
YDR067C	OCA6	YOR185C	GSP2	False	False	False	True	B	0.02031	-0.17636559088294063	0.1775
YDR067C	OCA6	YPL070W	MUK1	False	False	False	True	B	-0.0111	0.09732386910279113	0.4874
YDR070C	FMP16	YFL017C	GNA1	True	False	False	False	D	-0.00841		
YDR071C	PAA1	YER089C	PTC2	False	False	False	True	D	0.05738	0.23175338734364825	0.0333
YDR071C	PAA1	YGR205W	TDA10	False	False	False	True	D	0.0213	-0.11823991219078792	0.1123
YDR073W	SNF11	YML068W	ITT1	True	False	False	False	C	0.05992	0.05670354321726895	
YDR074W	TPS2	YER019C-A	SBH2	True	False	False	False	B	0.07043	-0.1340590103055552	-0.1684
YDR075W	PPH3	YKL192C	ACP1	False	False	False	True	C			-0.1383
YDR075W	PPH3	YPR040W	TIP41	False	False	False	True	C	0.1365	0.14414661017197225	0.2873
YDR076W	RAD55	YER095W	RAD51	True	True	False	False	A	0.44621		
YDR076W	RAD55	YIL132C	CSM2	False	False	False	True	C	0.09113	0.34666773678887675	
YDR076W	RAD55	YLR078C	BOS1	False	False	False	True	C	-0.0172		
YDR078C	SHU2	YHL006C	SHU1	True	True	False	True	D	0.09106	0.7271477423965366	
YDR078C	SHU2	YIL152W		False	True	False	False	D		0.2079269232539157	
YDR078C	SHU2	YJL092W	SRS2	True	False	False	False	D	-0.059	0.27486138381513425	0.1558
YDR078C	SHU2	YML051W	GAL80	False	False	False	True	D	-0.1054	0.16115829214423988	0.0697
YDR079C-A	TFB5	YLR292C	SEC72	False	False	False	True	B	0.02715		0.4098
YDR079C-A	TFB5	YLR433C	CNA1	False	False	False	True	B	0.05684		0.0025
YDR079C-A	TFB5	YPL122C	TFB2	False	False	False	True	A	0.04066		0.0406
YDR079C-A	TFB5	YPL188W	POS5	False	False	False	True	C			-0.035
YDR082W	STN1	YLR010C	TEN1	False	False	True	False	A			
YDR084C	TVP23	YGL127C	SOH1	False	True	False	False	C	0.03919		0.05
YDR084C	TVP23	YGL161C	YIP5	True	True	False	False	D	0.00771	0.3477575589805452	
YDR084C	TVP23	YGL198W	YIP4	True	True	False	True	D	0.00739	0.2512449543015603	0.5176
YDR085C	AFR1	YLR423C	ATG17	False	False	True	False	C	0.07742		0.4156
YDR086C	SSS1	YPR071W		False	False	True	False	C	0.0059		
YDR088C	SLU7	YDR416W	SYF1	False	False	False	True	C	0.19071		0.4888
YDR088C	SLU7	YGR074W	SMD1	False	False	False	True	C	0.0476		0.3904
YDR091C	RLI1	YLR192C	HCR1	False	True	False	False	A	0.0206		0.4337
YDR092W	UBC13	YGL087C	MMS2	False	False	True	False	A	0.27395		0.3873
YDR098C	GRX3	YGL071W	AFT1	True	False	False	False	D	0.0998		
YDR098C	GRX3	YGL220W	BOL2	False	True	False	False	D	0.0459		0.3677
YDR099W	BMH2	YKL168C	KKQ8	False	False	True	False	C	0.05486	0.04206985838733105	
YDR099W	BMH2	YLR177W		False	False	True	False	C	0.01135	-0.037534666417498266	0.1939
YDR099W	BMH2	YNL042W	BOP3	True	False	False	False	C	-0.08461		-0.0621
YDR099W	BMH2	YPL267W	ACM1	False	False	True	False	C	0.00941	0.43422968792314554	
YDR100W	TVP15	YDR100W	TVP15	False	True	True	False	D			
YDR100W	TVP15	YDR479C	PEX29	False	False	True	False	D	0.03001	0.07151068194478365	
YDR100W	TVP15	YER101C	AST2	False	False	True	False	D	0.0286	-0.10868244776576277	
YDR100W	TVP15	YGR177C	ATF2	False	False	True	False	D	0.08899	0.0089267091969951	
YDR100W	TVP15	YGR223C	HSV2	False	False	True	False	D	-0.01459	0.1534232049422142	
YDR100W	TVP15	YHR105W	YPT35	False	False	True	False	D	0.01257	-0.0896797716519681	
YDR100W	TVP15	YJL104W	PAM16	False	False	True	False	C	0.04702		
YDR100W	TVP15	YLR108C		False	False	True	False	D	-0.02307	0.07376521321977617	
YDR100W	TVP15	YLR393W	ATP10	False	False	True	False	D	0.0102	0.07868482462810818	
YDR100W	TVP15	YML029W	USA1	False	False	True	False	C	-0.01264	-0.04477760150466416	
YDR100W	TVP15	YML110C	COQ5	False	False	True	False	D	0.00095		
YDR100W	TVP15	YMR024W	MRPL3	False	False	True	False	C			
YDR100W	TVP15	YMR079W	SEC14	False	False	True	False	D	0.01888		
YDR100W	TVP15	YNL189W	SRP1	False	True	False	False	C	0.02299		
YDR100W	TVP15	YNL204C	SPS18	False	False	True	False	D	0.03279	0.06172393546689768	
YDR100W	TVP15	YNL315C	ATP11	False	False	True	False	D	-0.002		
YDR100W	TVP15	YOR109W	INP53	False	False	True	False	D	0.08305	-0.09193798676019749	
YDR100W	TVP15	YPL020C	ULP1	False	False	True	False	C	0.00083		
YDR100W	TVP15	YPL094C	SEC62	False	False	True	False	C	0.01785		
YDR100W	TVP15	YPL095C	EEB1	False	False	True	False	D	0.0483	0.03777276185822496	
YDR100W	TVP15	YPL100W	ATG21	False	False	True	False	D	0.00707	0.10130437867502275	
YDR100W	TVP15	YPL135W	ISU1	False	False	True	False	D	0.01172	-0.0631612140151896	
YDR100W	TVP15	YPL218W	SAR1	False	False	True	False	C			
YDR100W	TVP15	YPR174C		False	False	True	False	D	-0.01458	0.11493943223389018	
YDR101C	ARX1	YJL122W	ALB1	False	False	False	True	C	0.08341	0.13449124508837	0.8403
YDR105C	TMS1	YER081W	SER3	False	True	False	False	D	0.00497	0.1815289310592815	0.1589
YDR106W	ARP10	YHR129C	ARP1	True	False	False	True	A	0.00154		
YDR107C	TMN2	YMR070W	MOT3	False	False	True	False	D	0.00966	0.12983816981962265	-0.1283
YDR108W	TRS85	YGR234W	YHB1	True	False	False	False	C	0.02378	-0.03891869170968268	0.2169
YDR113C	PDS1	YGR098C	ESP1	False	False	True	False	D	0.03533		0.4993
YDR115W	MRX14	YKL142W	MRP8	True	False	True	False	B	0.01462		
YDR121W	DPB4	YJL065C	DLS1	False	False	True	True	A	0.13082	0.00722653175945474	
YDR122W	KIN1	YOL082W	ATG19	True	False	False	False	D	0.09601	-0.0035797564361807377	0.6404
YDR123C	INO2	YML051W	GAL80	False	False	True	False	D	0.02311	0.05595018233693504	
YDR123C	INO2	YOL108C	INO4	True	False	False	False	D	0.26451	0.9544763689420761	
YDR128W	MTC5	YLR208W	SEC13	True	False	False	False	C	0.39644		0.0792
YDR130C	FIN1	YER094C	PUP3	False	False	False	True	C	-0.02049		
YDR130C	FIN1	YJR011C		False	False	False	True	D	-0.00744	0.13789461931253416	
YDR130C	FIN1	YJR050W	ISY1	False	False	False	True	C	0.04134	0.056366031028261966	
YDR130C	FIN1	YOR185C	GSP2	False	False	False	True	C	-0.02638	-0.01715676371304449	
YDR130C	FIN1	YOR368W	RAD17	False	False	False	True	C	-0.02584	-0.1625913046854417	
YDR132C		YDR132C		False	False	True	False	D			
YDR132C		YFL009W	CDC4	False	False	True	True	C	0.00104		0.3216
YDR132C		YHL009C	YAP3	False	False	True	False	D	0.01949	-0.03370473440994329	
YDR132C		YHR170W	NMD3	True	False	False	True	C	-0.06454		0.1692
YDR132C		YJL218W		True	False	True	False	D	0.01829	0.010351689831555775	-0.047
YDR132C		YJR102C	VPS25	False	False	True	False	C	0.00458	-0.10461775872405453	0.2179
YDR132C		YPL018W	CTF19	False	False	True	False	C	0.00419	-0.02289763367397241	
YDR137W	RGP1	YLR327C	TMA10	False	False	False	True	C	0.00102		
YDR138W	HPR1	YKL171W	NNK1	False	False	True	False	C			0.2101
YDR138W	HPR1	YLR423C	ATG17	False	False	True	False	B			0.2437
YDR140W	MTQ2	YIL151C	ESL1	True	False	False	False	D			
YDR140W	MTQ2	YNR046W	TRM112	False	True	True	True	D			0.352
YDR142C	PEX7	YEL009C-A		False	False	False	True	D			
YDR142C	PEX7	YGL153W	PEX14	False	False	True	False	C	0.00098	0.14078547798666277	0.369
YDR142C	PEX7	YGR067C		False	False	False	True	D	-0.04345	0.246941492158532	
YDR142C	PEX7	YGR168C		False	False	False	True	D		0.2091909541377067	
YDR142C	PEX7	YGR235C	MIC26	False	False	False	True	D	0.02582	-0.07402865382324086	0.33
YDR142C	PEX7	YGR239C	PEX21	True	True	True	True	D	0.06064	0.3749041483639116	0.2851
YDR142C	PEX7	YHR160C	PEX18	True	False	True	False	D	0.02336	0.267967212881184	
YDR142C	PEX7	YIL160C	POT1	True	False	True	True	D	0.00075	0.14541453300118223	0.2896
YDR142C	PEX7	YML030W	RCF1	False	False	False	True	D	0.00501	0.10454288524196238	0.1938
YDR142C	PEX7	YMR095C	SNO1	False	False	True	False	D	0.01257	0.08333333851379066	0.1363
YDR142C	PEX7	YMR267W	PPA2	False	False	False	True	D	-0.06344		0.3305
YDR142C	PEX7	YNL100W	MIC27	False	False	False	True	D	-0.01824	0.22225095727604674	0.5094
YDR142C	PEX7	YNL214W	PEX17	False	False	False	True	C	0.00071	0.22941196418974044	
YDR142C	PEX7	YNL334C	SNO2	False	False	False	True	D	-0.01971	0.4006775310892007	
YDR145W	TAF12	YLR390W	ECM19	True	False	False	False	C	-0.01066		
YDR146C	SWI5	YDR335W	MSN5	True	False	True	False	D	-0.03351	-0.02843521701686426	0.1067
YDR146C	SWI5	YML051W	GAL80	False	False	True	False	D	-0.00307	0.22475246611508906	0.0194
YDR148C	KGD2	YDR510W	SMT3	True	False	False	False	C	-0.02972		0.2958
YDR148C	KGD2	YFR049W	YMR31	False	True	False	False	A	0.04753	-0.016436315964039157	0.6724
YDR148C	KGD2	YGR048W	UFD1	False	False	False	True	B	0.02757		0.2225
YDR148C	KGD2	YKL010C	UFD4	False	True	False	False	B	0.02335	0.135394550690422	0.3157
YDR148C	KGD2	YNL092W		False	True	False	False	C	0.00544	-0.03091708932142568	0.3483
YDR152W	GIR2	YGR173W	RBG2	True	True	False	True	D	0.05822	0.16324900854107405	0.6585
YDR159W	SAC3	YLR423C	ATG17	False	False	True	False	B	-0.00494		0.3568
YDR160W	SSY1	YJL057C	IKS1	False	False	False	True	D			0.2726
YDR160W	SSY1	YNL234W		False	False	False	True	D			0.2623
YDR160W	SSY1	YPL096C-A	ERI1	False	False	False	True	C			
YDR161W	ACL4	YPL068C		False	False	False	True	D	-0.01038		
YDR165W	TRM82	YGR146C	ECL1	False	False	False	True	D	0.01921	-0.010554600252548977	
YDR167W	TAF10	YLR432W	IMD3	True	False	False	False	C	0.01444		0.0846
YDR167W	TAF10	YML015C	TAF11	True	False	False	False	A	0.26188		0.3741
YDR167W	TAF10	YML114C	TAF8	True	False	True	False	A	0.33807		0.2922
YDR171W	HSP42	YDR171W	HSP42	False	False	True	False	A			
YDR171W	HSP42	YDR448W	ADA2	False	False	True	False	B			-0.0209
YDR171W	HSP42	YDR510W	SMT3	False	False	True	False	C			0.225
YDR171W	HSP42	YOL083W	ATG34	False	False	True	False	C	-0.06139		0.3868
YDR173C	ARG82	YMR042W	ARG80	False	False	True	True	D			
YDR173C	ARG82	YMR043W	MCM1	False	False	True	False	D			0.3128
YDR174W	HMO1	YDR174W	HMO1	False	False	True	False	D			
YDR174W	HMO1	YDR510W	SMT3	False	False	True	False	D	0.03939		0.3968
YDR174W	HMO1	YIL013C	PDR11	True	False	False	False	D			0.0602
YDR174W	HMO1	YKR092C	SRP40	False	True	False	False	D	0.05569		0.3646
YDR174W	HMO1	YML015C	TAF11	True	False	False	False	C	0.00437		0.3582
YDR174W	HMO1	YNL189W	SRP1	False	True	False	False	C	-0.03391		0.306
YDR174W	HMO1	YPR104C	FHL1	False	True	False	False	C	0.21939		0.2112
YDR175C	RSM24	YDR280W	RRP45	False	False	False	True	B	0.05046		0.4001
YDR175C	RSM24	YER094C	PUP3	False	False	False	True	B	-0.00416		0.4288
YDR175C	RSM24	YGL115W	SNF4	False	False	False	True	B	0.03866		0.3659
YDR175C	RSM24	YGR215W	RSM27	False	False	False	True	A	-0.01161		0.4229
YDR175C	RSM24	YJR046W	TAH11	False	False	False	True	C	0.03189		0.2449
YDR175C	RSM24	YKR027W	BCH2	False	False	False	True	B	0.00044		0.1646
YDR175C	RSM24	YLR048W	RPS0B	False	False	False	True	B	-0.00852		0.1889
YDR175C	RSM24	YMR130W		False	False	False	True	C	0.00437		0.2847
YDR176W	NGG1	YDR448W	ADA2	False	True	False	False	A	0.24777		0.348
YDR176W	NGG1	YLR423C	ATG17	False	True	False	False	B	-0.05327		0.5003
YDR177W	UBC1	YPR093C	ASR1	False	False	True	False	C	-0.01792		0.1212
YDR179C	CSN9	YKR060W	UTP30	True	False	False	False	B	0.00222	0.29619763315569453	0.2425
YDR179C	CSN9	YMR025W	CSI1	True	False	False	True	A	0.02389	-0.05034009246839765	
YDR181C	SAS4	YOR213C	SAS5	False	False	False	True	A	0.19229	0.6893487282850531	0.3508
YDR184C	ATC1	YDR439W	LRS4	False	False	False	True	C	0.04767	0.23079855253408954	
YDR184C	ATC1	YML051W	GAL80	False	False	False	True	D	-0.01554	0.14845136448716248	
YDR188W	CCT6	YMR211W	DML1	False	False	False	True	C	0.01284		0.1857
YDR189W	SLY1	YLR026C	SED5	False	True	True	False	D	0.15163		0.1911
YDR189W	SLY1	YOR075W	UFE1	False	False	False	True	C	0.23207		0.1974
YDR190C	RVB1	YPL235W	RVB2	False	True	False	False	A	0.03359		0.7268
YDR192C	NUP42	YER081W	SER3	False	True	False	False	C	0.00093		
YDR192C	NUP42	YGR161W-C		False	False	False	True	C	0.04598		
YDR194C	MSS116	YER081W	SER3	False	True	False	False	D	-0.02186		0.2032
YDR194C	MSS116	YKL075C		False	False	False	True	D	-0.02803		0.3786
YDR195W	REF2	YGL153W	PEX14	False	False	True	False	B	-0.0057		0.3266
YDR197W	CBS2	YOR368W	RAD17	False	False	False	True	C	0.02788	0.0564358742769293	0.3285
YDR200C	VPS64	YMR052W	FAR3	True	False	False	True	A	0.20526		0.5473
YDR200C	VPS64	YNL127W	FAR11	True	False	False	False	A	0.36801		0.296
YDR201W	SPC19	YIL144W	NDC80	True	False	False	False	B	0.16509		0.3284
YDR201W	SPC19	YIR017C	MET28	False	False	False	True	B	-0.0489		-0.011
YDR201W	SPC19	YKL138C-A	HSK3	False	False	False	True	A			
YDR201W	SPC19	YKR037C	SPC34	True	True	False	True	A			0.4484
YDR201W	SPC19	YKR083C	DAD2	False	True	False	False	A	0.11841		0.6733
YDR201W	SPC19	YLR313C	SPH1	False	False	False	True	B	0.05001		
YDR201W	SPC19	YNL086W	SNN1	False	False	False	True	B	0.01048		
YDR201W	SPC19	YNL189W	SRP1	False	True	False	False	B	0.03927		0.0779
YDR202C	RAV2	YDR295C	HDA2	False	False	False	True	B	0.09294	-0.013601911529578372	0.4059
YDR202C	RAV2	YJL004C	SYS1	False	False	False	True	B	0.22962	0.5848851259356244	0.271
YDR205W	MSC2	YNR039C	ZRG17	False	True	True	True	D	0.12931	0.4400648556577961	0.55
YDR206W	EBS1	YER027C	GAL83	True	False	False	False	C		-0.18282741069932024	-0.0384
YDR206W	EBS1	YJL030W	MAD2	True	False	False	False	C	0.01427	-0.1724403863897149	0.1109
YDR206W	EBS1	YOL149W	DCP1	True	False	False	False	C	0.03418		0.2132
YDR206W	EBS1	YOR047C	STD1	True	False	False	False	D	0.02321	-0.3052130703012095	0.3069
YDR207C	UME6	YOL082W	ATG19	True	False	False	False	C	0.03064		-0.0525
YDR207C	UME6	YOR355W	GDS1	True	False	False	False	C	0.00637		0.1627
YDR208W	MSS4	YLR227C	ADY4	False	False	True	False	D	0.00417		
YDR212W	TCP1	YLR030W		False	True	False	False	C	-0.02027		
YDR212W	TCP1	YOR284W	HUA2	False	False	True	False	C	0.02324		
YDR212W	TCP1	YPL049C	DIG1	False	False	True	False	B	-0.09732		
YDR214W	AHA1	YJL030W	MAD2	True	False	False	False	C	0.0106	0.07365873550376564	0.2365
YDR214W	AHA1	YMR186W	HSC82	False	False	True	False	C	0.05222	0.24416575735981835	0.5286
YDR214W	AHA1	YOL052C	SPE2	False	True	False	False	D	-0.00188	0.0826456087643606	0.1721
YDR214W	AHA1	YPL240C	HSP82	False	False	True	False	C	0.02713	0.2622873926710982	0.7236
YDR218C	SPR28	YJR076C	CDC11	True	False	False	False	C	0.04062		0.1058
YDR225W	HTA1	YKR048C	NAP1	True	False	False	False	B	-0.03516	0.12327931350832463	0.1953
YDR228C	PCF11	YLR108C		False	False	False	True	C	-0.01263		
YDR228C	PCF11	YMR213W	CEF1	False	False	False	True	B	0.02342		0.185
YDR228C	PCF11	YOR250C	CLP1	False	False	False	True	A	0.29131		0.2423
YDR228C	PCF11	YPL065W	VPS28	False	False	False	True	B	-0.03777		0.3293
YDR229W	IVY1	YJR068W	RFC2	False	False	True	False	C			0.1014
YDR229W	IVY1	YMR047C	NUP116	False	True	True	False	C			0.279
YDR229W	IVY1	YNL041C	COG6	False	True	False	False	C	-0.0097	-0.08693123527940835	0.2838
YDR229W	IVY1	YPL135W	ISU1	False	False	True	False	D	0.01151	0.10146956285872213	0.1131
YDR233C	RTN1	YOR285W	RDL1	False	True	False	False	C	-0.02471	0.24553557638235646	0.0094
YDR236C	FMN1	YDR398W	UTP5	True	False	False	False	C	-0.09781		-0.1414
YDR236C	FMN1	YNL125C	ESBP6	False	False	False	True	D	0.01192		0.1806
YDR240C	SNU56	YLR048W	RPS0B	False	False	False	True	B	0.00918		0.0453
YDR240C	SNU56	YLR423C	ATG17	False	False	True	False	B	0.02543		0.2656
YDR240C	SNU56	YNL189W	SRP1	False	False	False	True	B	0.02954		0.3189
YDR240C	SNU56	YPR178W	PRP4	False	False	False	True	B	0.11049		0.3992
YDR242W	AMD2	YDR242W	AMD2	False	False	True	False	D			
YDR244W	PEX5	YER056C-A	RPL34A	False	False	True	False	C	0.03968		-0.1331
YDR244W	PEX5	YML042W	CAT2	False	False	True	False	D	-0.06445	0.19225694407330415	0.4517
YDR244W	PEX5	YNL044W	YIP3	False	False	True	False	D	0.03011	0.030816611347330696	0.0647
YDR245W	MNN10	YJL183W	MNN11	False	False	True	False	A	0.08542		
YDR246W	TRS23	YDR472W	TRS31	False	False	False	True	A	0.0838		0.1953
YDR247W	VHS1	YPL173W	MRPL40	False	False	False	True	C	-0.02877		0.2623
YDR249C		YLR288C	MEC3	False	False	False	True	C	0.05181	0.26485074059770236	0.4024
YDR252W	BTT1	YER068W	MOT2	False	False	False	True	B			
YDR252W	BTT1	YGR134W	CAF130	False	True	False	False	A	0.05071	0.19251751790762112	
YDR252W	BTT1	YHR193C	EGD2	False	False	False	True	A	0.06584	0.05691700477756003	
YDR252W	BTT1	YJR011C		False	False	False	True	C	0.04427	-0.11050641208128158	
YDR254W	CHL4	YGR142W	BTN2	False	False	False	True	C	0.02599	0.19745172846718226	0.1608
YDR254W	CHL4	YOR368W	RAD17	False	False	False	True	B	-0.00834	0.2135046778260696	0.414
YDR255C	RMD5	YKL144C	RPC25	True	False	False	False	B	0.04981		-0.3643
YDR255C	RMD5	YMR135C	GID8	False	False	False	True	A	0.32723	0.6690497395666706	0.4629
YDR256C	CTA1	YDR256C	CTA1	False	False	True	False	D			
YDR256C	CTA1	YGL153W	PEX14	False	True	False	False	C	-0.00581	0.16671044358053133	0.3167
YDR256C	CTA1	YLR291C	GCD7	False	False	True	False	C	-0.00319		-0.0584
YDR256C	CTA1	YMR033W	ARP9	False	False	True	False	C	0.01122		-0.0448
YDR256C	CTA1	YNL189W	SRP1	False	False	True	False	C	-0.04141		0.0178
YDR256C	CTA1	YPL070W	MUK1	False	False	True	False	C	-0.05774	0.18086286664250392	0.1941
YDR259C	YAP6	YDR311W	TFB1	False	True	False	False	C	-0.00194		
